ObservedAt:	2006-08-23T03:25:12
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          158.49          457.91          3.3298          2.2212          2.7755          661.85         4101.25         4244.64         4154.21
          458.55          615.88          3.3627          1.9197          2.6412          653.47         2759.82         2963.56         2927.89
          267.40          572.37          3.4178          4.0217          3.7197          665.72         4486.93         5050.28         5564.26
          179.69           41.56          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          369.15          992.23          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          267.26          572.51          3.3436          4.3439          3.8438          665.72         4624.60         5187.00         5508.19
          804.36          390.04          4.0739          5.2267          4.6503          633.87         3418.48         3875.70         4406.86
          140.55          502.96          2.6393          0.0000          1.3196          660.41         2211.11         2232.17         1979.43
          763.47          310.57          3.5697          2.5658          3.0678          646.16         4107.54         4284.59         4221.73
          837.99          949.03          7.5751          5.8073          6.6912            0.00            0.00            0.00            0.00
           63.39          353.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          148.81          213.72          3.4617          3.3860          3.4239          678.93         3121.86         3476.81         3537.71
          617.82           56.52          7.4607          7.4061          7.4334            0.00            0.00            0.00            0.00
          596.26          736.15          3.7625          2.7237          3.2431          637.48         4060.08         4397.19         4617.39
          617.02          623.88          3.9831          3.1590          3.5711          650.87         3014.82         3294.28         3362.77
          715.68          584.16          5.3248          4.0463          4.6855          642.32         3193.14         3615.56         4171.90
          769.98           16.36          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           84.13           15.71          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          391.24           53.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          244.47          185.20          2.5924          0.0000          1.2962          689.99         3339.03         3590.26         3483.86
          700.88          234.49          3.1879          1.8495          2.5187          647.56         2466.25         2711.23         2705.35
          127.57          603.98          6.3518          2.2120          4.2819          661.18         1149.57         1293.96         1412.70
          271.46          159.02          3.0509          3.2075          3.1292          677.18         4174.79         4742.23         5238.35
          400.54          404.06          3.6932          2.2658          2.9795          665.43         2410.42         2655.73         2911.16
          249.33          650.80          0.0000          0.0000          0.0000          658.19         1132.78         1264.20         2114.09
          565.53          615.86          3.1395          3.1677          3.1536          651.12         4340.88         4731.41         4573.11
          401.46          610.89          7.3651          4.5880          5.9766          653.53         3089.84         3853.64         4751.72
          339.08          641.35          2.8601          2.4774          2.6687          656.94         4476.93         4777.11         4810.35
          395.48          904.50          3.8832          3.6659          3.7746          634.92         4686.01         5253.85         5623.71
          127.57          603.98          6.3518          2.2120          4.2819          661.18         1149.57         1293.96         1412.70
          795.43          691.45          4.0067          2.8126          3.4096          623.17         3564.29         3869.43         4165.28
          330.44          395.48          2.8154          2.9853          2.9003          664.06         4018.99         4143.12         4232.25
          205.05          126.34          3.4844          1.1860          2.3352          707.18         3144.30         3627.75         3613.12
          662.04          279.69          3.4840          2.3994          2.9417          648.32         4456.77         4804.73         4833.42
          899.62          797.95          4.0737          4.3759          4.2248          601.97         4498.38         5216.95         5688.94
          231.65          696.66          4.7815          3.9056          4.3435          655.62         2569.66         2897.33         3074.36
          736.32          242.99          2.2100          0.0000          1.1050          647.43         2015.34         2016.79         1936.98
          673.50          809.50          3.7148          4.9761          4.3455          615.77         3288.81         3895.48         4520.85
          207.00          899.29          3.9441          3.3797          3.6619          651.44         3480.45         4026.52         4762.23
          249.45          650.83          0.0000          0.0000          0.0000          658.19         1132.82         1264.28         2114.21
          825.42          770.86          2.9608          1.7503          2.3556          615.47         1154.34         1323.53         1435.32
          836.11          876.72          4.2384          3.9186          4.0785          611.96         3339.74         3806.02         4349.60
          754.00          616.32          1.1112          1.7437          1.4275          640.80         2372.17         2514.76         2503.65
          746.40          153.26          2.5641          4.2988          3.4315          658.00         2726.50         2886.31         2929.42
          836.12          876.60          4.2430          3.8597          4.0514          611.96         3339.74         3806.02         4349.60
          505.53          564.94          0.0000          0.0000          0.0000          657.88          484.63          517.23           51.57
          460.97          861.25          3.1319          4.6459          3.8889          637.95         2790.29         3209.91         3319.93
          566.86          204.78          0.0000          4.7414          2.3707          656.46          558.81          528.71          523.88
          836.04          876.61          4.2092          3.8639          4.0365          611.96         3339.74         3806.02         4349.61
          566.85          204.89          0.0000          4.6042          2.3021          656.46          558.81          528.71          523.87
          812.54          254.20          3.4790          3.6825          3.5808          640.59         3992.58         4384.56         4544.16
           84.21           15.83          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          812.86          254.35          3.6047          3.6893          3.6470          640.59         3992.57         4384.55         4544.16
          194.51          153.61          3.4205          0.0000          1.7102          696.05         3246.65         3570.36         3615.30
          437.36          475.96          3.1267          5.5873          4.3570          662.00         2959.25         3323.92         4059.89
          754.00          616.12          1.1112          1.8250          1.4681          640.80         2372.17         2514.76         2503.65
          437.36          475.96          3.1267          5.5873          4.3570          662.00         2959.25         3323.92         4059.89
          151.85          952.96          2.9130          3.7148          3.3139          649.19         2996.33         3373.57         3301.88
          545.50          716.92          4.5442          5.4386          4.9914          639.92         1019.70         1171.22         1309.44
          951.72           77.62          3.2134          2.7358          2.9746          656.87         3972.48         4443.72         4261.63
          231.45          696.92          3.8961          3.7493          3.8227          655.62         2711.54         2953.21         3066.37
          401.54          610.85          4.5918          4.1737          4.3827          653.53         3068.30         3682.60         4177.91
          804.42          389.61          4.1160          5.4597          4.7879          633.87         3418.48         3875.70         4406.86
          882.19          778.80          3.1514          3.5085          3.3299          615.29         2455.90         2738.07         2742.46
          201.22          310.66          4.9662          4.2739          4.6200          664.20         1499.65         1745.79         1940.80
          561.19          569.47          4.8705          4.9016          4.8860          653.33         1974.76         2526.46         3300.45
          156.54          516.88          3.3350          0.0000          1.6675          660.90         2991.75         3304.80         3288.68
          369.66          859.99          0.1856          4.6708          2.4282          645.54         1587.31         1722.23         1980.60
          923.97          747.28          4.4195          4.8656          4.6426          610.41         2150.76         2456.36         2660.10
          804.39          389.52          4.0944          5.5308          4.8126          633.87         3418.48         3875.70         4406.86
         1000.05          513.32          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          178.74          166.17          4.5497          2.9827          3.7662          689.95         2106.71         2300.87         2644.39
          493.41          251.20          0.0000          0.0000          0.0000          661.28          479.85          288.83         -230.55
          573.05          908.62          5.4094          4.5676          4.9885          624.49         1223.00         1513.64         1862.53
          619.54          702.50          0.0000          9.0191          4.5096          643.88          178.99          250.84          640.18
          313.02          105.48          2.0647          3.6596          2.8622          689.90         3713.98         3990.59         4171.98
          374.04          229.95          2.5873          2.5832          2.5852          667.53         4052.11         4226.24         4192.24
          711.65          196.04          3.8330          3.4879          3.6605          650.57         3671.73         4188.52         4231.76
          746.48          153.46          2.6329          4.2658          3.4494          658.00         2726.49         2886.29         2929.40
          113.09          288.65          2.9895          2.6942          2.8419          668.49         3761.37         4166.17         4409.07
          275.51          554.43          2.7213          4.7656          3.7435          665.66         3325.49         3635.52         3705.66
          712.95          422.02          5.2413          6.4562          5.8488          651.89          417.73          550.27          529.16
          615.10           35.35          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          350.47          769.51          3.1694          3.3013          3.2353          648.81         2155.25         2348.09         2347.90
          474.88          657.84          4.4282          6.1665          5.2974          652.34         1828.38         2239.30         2913.65
          356.76          405.89          4.3818          3.0025          3.6921          664.00         3999.78         4374.51         4677.95
          315.06          836.99          3.0858          3.9562          3.5210          645.82         1758.17         1961.29         2157.50
          219.42          694.99          8.8566          0.0000          4.4283          655.66          823.85         1112.50         1648.59
          312.94          105.38          1.9660          3.6363          2.8012          689.90         3713.98         3990.59         4171.98
          827.23          836.09          3.8340          2.1385          2.9862          615.29         3183.32         3381.37         3241.78
           43.44          496.21          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          542.33          401.90          3.6320          2.7462          3.1891          653.04         2662.56         2865.11         3027.78
          712.51          558.55          2.7486          0.0000          1.3743          648.23          997.32         1126.86          889.89
          320.10          579.78          3.5349          2.6047          3.0698          662.06         2157.87         2189.90         2166.91
           38.33           49.15          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          271.73          119.07          3.3029          2.0126          2.6577          689.77         3762.68         4084.34         4096.62
          605.05          615.28          3.6920          3.8159          3.7540          650.94         1318.60         1358.76         1451.93
          276.52          324.92          3.9803          2.7589          3.3696          661.51         3898.86         4288.85         4425.59
          313.03          105.38          2.0780          3.6363          2.8571          689.90         3713.98         3990.59         4171.98
          605.02          273.45          0.0000          3.5425          1.7712          651.58          572.16          782.73         1038.79
          609.67          204.01          4.1736          0.0000          2.0868          656.40         1013.57         1168.07         1129.37
          151.96          952.49          2.5158          3.8891          3.2024          649.19         2734.43         3069.03         3174.15
          184.66          888.98          2.8808          4.6832          3.7820          650.86         2073.18         2508.22         2980.83
          286.14          697.60          4.2068          5.8519          5.0293          654.97          462.54          609.37          860.18
          121.49          615.50          3.6553          2.9841          3.3197          656.07         2212.64         2514.01         2563.93
          715.97          244.94          1.9046          1.4385          1.6715          647.54         2528.33         2682.15         2558.83
          219.55          695.01          6.6799          0.0000          3.3399          655.66          686.85          811.13         1051.02
          745.05          167.06          2.9122          4.9633          3.9377          655.64          222.18          207.41          170.93
          600.85         1001.78          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           43.49          496.41          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          288.27          530.47          4.2412          4.4786          4.3599          663.19         1702.93         2009.47         2081.29
          851.91           49.55          7.4772          7.3509          7.4141            0.00            0.00            0.00            0.00
          369.54          991.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          219.79          695.00          6.9545          0.0000          3.4772          655.66          686.87          811.16         1051.07
          599.66           57.16          7.5302          6.7845          7.1573            0.00            0.00            0.00            0.00
           74.85          526.64          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          415.71           84.40          3.5017          4.1131          3.8074          692.89         3041.38         3585.21         4220.92
          817.57          393.63          4.5536          4.1976          4.3756          633.88         2691.22         3135.62         3359.01
          308.50          542.91          3.4577          5.1666          4.3121          663.65         1994.01         2539.26         3347.99
          702.21          258.22          2.5214          0.0000          1.2607          648.16         2174.31         2269.33         2256.13
          320.10          579.97          3.5349          2.6712          3.1031          662.06         2157.87         2189.90         2166.91
          817.67          393.66          4.6475          4.2147          4.4311          633.88         2691.22         3135.61         3359.00
          521.53          332.15          2.9851          3.3010          3.1430          652.06         3537.26         3715.86         3785.70
          144.58          138.11          3.1594          3.3511          3.2553          696.30         3945.55         4378.67         4462.90
          345.07          216.69          0.0000          5.2798          2.6399          668.60         1168.85         1417.22         1370.43
          126.22          598.07          2.9767          4.4769          3.7268          660.26         1330.14         1243.34         1383.23
          200.99          310.58          4.8311          4.3030          4.5670          664.20         1499.64         1745.78         1940.79
          369.55          991.54          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          316.51          410.11          0.2183          2.2665          1.2424          664.06         3571.51         3626.66         3487.33
          713.68          472.02          1.8111          2.5396          2.1754          657.24         3173.00         3347.98         3127.27
          286.41          697.02          2.0319          6.1568          4.0944          654.97          534.55          535.77          841.65
          200.99          310.68          4.8311          4.2679          4.5495          664.20         1499.64         1745.78         1940.79
          462.58          753.48          2.4488          2.9274          2.6881          649.04         3375.04         3706.20         3900.99
          323.94          415.57          1.8726          1.9910          1.9318          663.88         2776.30         2795.02         2660.31
          918.30          697.00          3.6036          5.3833          4.4935          619.52         1828.59         2294.20         2761.66
          489.74          155.13          1.3655          2.4483          1.9069          671.56         1425.93         1344.26         1309.33
          324.00          415.53          1.9237          2.0165          1.9701          663.88         2776.30         2795.02         2660.30
          492.60          794.41          0.0000          4.4008          2.2004          645.39         1074.10         1107.70          903.44
          420.27          239.96          2.9664          2.6977          2.8321          661.39         3042.58         3230.43         3357.46
          506.34          781.99          2.3958          1.8814          2.1386          645.33         3590.95         3612.12         3371.33
          616.48          559.60          3.2471          1.8374          2.5422          653.10         3433.32         3658.68         3550.76
           33.77          164.97          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          859.34          649.01          3.5181          1.7358          2.6269          624.24         1143.61         1276.89         1353.46
          239.09          456.53          3.0200          3.4380          3.2290          662.25         3207.03         3378.21         3433.65
          415.91           84.79          3.1113          4.1523          3.6318          692.89         2938.68         3348.75         3856.99
          184.06          778.31          4.2487          0.0000          2.1244          652.21         1888.45         2176.78         2360.40
          236.15          464.75          2.7588          2.6936          2.7262          662.23         4579.42         4850.53         4854.99
          390.27           66.61          3.8141          0.0000          1.9071          693.49         3726.75            0.00            0.00
          308.56          814.91          2.6871          2.8409          2.7640          645.28         2788.94         3050.76         3152.09
          762.45          449.84          3.2804          1.9495          2.6150          656.50         1541.18         1620.60         1485.93
          232.03          383.98          3.7771          3.2493          3.5132          663.39         3988.44         4390.07         4862.76
          397.95          303.21          3.8334          6.8398          5.3366          661.68         1231.77         1588.80         1960.96
           41.16          579.67          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          553.59          654.05          3.0369          5.5421          4.2895          646.88          661.84          844.38          989.16
           41.12          579.91          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          661.23          612.23          8.2325          5.8563          7.0444          641.06          821.34         1431.33         2487.08
          755.04          390.28          0.0000          4.0528          2.0264          648.19         1147.82         1372.85         1521.71
          123.22          807.12          0.0000          0.0000          0.0000          657.33         1037.91          957.74          675.93
          422.02          780.94          3.3389          3.1783          3.2586          645.42         2415.72         2612.71         2775.06
          317.33          242.91          3.5141          3.3460          3.4300          667.78         3171.60         3433.64         3615.55
          487.05          344.88          3.7582          2.3110          3.0346          661.16         3117.48         3458.74         3888.21
          949.62          858.96          0.0000          0.0000          0.0000          579.46         2277.77         2394.09         2103.08
          643.35          482.07          3.7658          3.3965          3.5812          647.69         1664.51         1690.63         1565.70
          895.46          378.97          3.7700          0.0000          1.8850          635.05          528.40          493.12          293.52
          742.49          923.50          1.9721          3.1196          2.5459          615.35         2833.37         3224.43         3392.43
          115.44          477.20          2.8424          2.8155          2.8289          657.25         3982.64         4078.23         3944.53
          694.51          265.05          4.3055          4.8691          4.5873          648.20          656.57          790.33          874.01
          359.02          579.97          1.9132          0.8737          1.3935          662.15          761.92          779.14          783.56
          725.66          629.73          5.6460          5.2436          5.4448          641.13         2174.18         2709.22         3335.77
          945.99          778.98          3.4444          4.3566          3.9005          601.68         1769.95         2052.62         2358.08
          376.03          575.00          2.1227          2.2219          2.1723          665.27         2605.83         2580.09         2411.73
          201.12          102.03          8.0338          1.9187          4.9762          710.08         1795.61         2761.12         3865.17
          126.35          597.98          3.2003          4.5074          3.8539          660.26         1330.19         1243.42         1383.34
          102.54          444.46          0.0000          0.0000          0.0000          668.46          585.37          554.10          304.73
          321.46          490.54          6.3071          2.4032          4.3552          665.30         1649.51         1953.69         2307.14
          224.50          428.97          3.3055          2.4095          2.8575          662.23         3332.53         3585.70         3674.48
          613.23          874.79          3.8277          0.0000          1.9138          624.85          609.22          663.21          739.32
          102.54          444.46          0.0000          0.0000          0.0000          668.46          585.37          554.10          304.73
          385.29          474.78          3.8721          2.6084          3.2403          663.09         2899.27         3031.37         3236.74
          566.22           26.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          430.51          348.50          5.4597          3.0639          4.2618          661.02         2069.52         2486.09         2922.12
          266.95          825.49          5.3992          3.9209          4.6601          645.39         1395.01         1872.89         2378.19
          430.51          348.50          5.4597          3.0639          4.2618          661.02         2069.52         2486.09         2922.12
          539.65          952.87          2.2744          5.1604          3.7174          624.86          779.93          936.62         1149.50
          232.23          383.97          3.9574          3.2525          3.6049          663.39         3988.45         4390.07         4862.77
          141.90          335.36          3.5966          6.0259          4.8113          664.96         2144.57         2589.35         3045.47
          430.51          348.50          5.4597          3.0639          4.2618          661.02         2069.52         2486.09         2922.12
          266.94          825.51          5.4121          4.2598          4.8360          645.39         1339.85         1769.24         2300.09
          126.13          598.01          2.8310          4.4960          3.6635          660.26         1330.10         1243.29         1383.15
          615.50          900.52          1.5486          3.1961          2.3724          624.44         2756.85         2982.97         2995.40
          563.28          804.24          3.4972          2.0395          2.7684          632.41         2230.70         2348.99         2374.89
          615.50          900.53          1.5486          3.2005          2.3745          624.44         2756.85         2982.97         2995.40
          622.80          169.43          4.1933          4.3535          4.2734          659.49         1989.98         2222.12         2280.76
          513.73          243.98          2.7203          4.6809          3.7006          655.37          745.64          899.44          990.32
          476.06          902.90          4.0329          3.7581          3.8955          634.84         2159.97         2288.77         2255.82
          394.13          790.49          1.7710          6.4276          4.0993          645.29          955.91         1178.46         1495.69
         1000.04          872.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          144.07          986.95          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           24.73          999.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          215.74          412.03          3.5771          3.0950          3.3361          666.09         1820.75         2032.14         2289.45
          931.28          372.03          3.8189          3.8463          3.8326          636.42         2391.76         2627.18         3001.14
          554.04          654.41          3.9897          5.3456          4.6677          646.88          661.84          844.38          989.16
          700.60          244.40          5.0152          0.0000          2.5076          647.56          346.30          327.34          330.22
           28.40          558.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           84.23          870.43          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          557.52          526.13          3.4360          3.4748          3.4554          650.06         3442.49         3887.12         4061.74
           28.31          558.98          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          234.30          159.90          2.3137          0.0000          1.1568          693.86         1347.97         1323.53         1389.33
           25.25          913.28          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          660.77          423.49          2.9497          3.0893          3.0195          651.72         1846.02         2070.65         2073.36
          703.01         1005.31          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          318.34          646.66          4.9958          3.7550          4.3754          656.19         2158.58         2544.77         3150.46
          111.10           74.17          7.4237          6.2661          6.8449            0.00            0.00            0.00            0.00
          475.00          658.22          4.5327          6.7563          5.6445          652.34         1828.37         2239.29         2913.63
          563.65          804.08          2.7067          3.2658          2.9862          632.41         2134.24         2400.54         2346.91
          414.12          415.69          4.9526          2.0870          3.5198          665.05         1098.20         1271.07         1383.86
          475.00          658.22          4.5327          6.7563          5.6445          652.34         1828.37         2239.29         2913.63
           31.92          116.22          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          563.75          804.15          2.8060          3.2719          3.0390          632.41         2134.24         2400.53         2346.91
          394.16          790.59          0.0000          3.1673          1.5836          645.29         1005.73         1041.16         1133.34
          994.23          391.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          318.50          646.81          4.6503          4.1533          4.4018          656.19         2210.42         2792.39         3060.79
           25.53          913.10          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          613.92          504.34          5.6861          0.3051          2.9956          650.79         2572.27         2890.35         3052.96
          591.30          457.71          0.0000          1.4012          0.7006          655.32         2110.05         2175.27         1821.02
          613.97          504.46          5.6449          0.0000          2.8225          650.79         2572.27         2890.35         3052.95
          851.98          900.43          0.0000          1.4018          0.7009          606.67         2759.87         2774.95         2510.81
          734.62          301.43          7.6644          7.0312          7.3478          646.26          731.38         1143.09         1467.63
          254.91          925.26          0.0000          0.0000          0.0000          650.53         1591.87         1498.32         1217.60
          668.78          311.56          3.6891          3.3284          3.5087          646.34         3802.46         4238.13         4352.49
          450.65          864.52          2.8682          2.7262          2.7972          637.48         3505.90         3705.45         3613.48
          464.94          137.01          0.0000          3.3486          1.6743          671.46         1694.63         1796.75         1849.04
          345.03          196.35          1.6685          2.9259          2.2972          668.60         2374.36         2488.09         2552.83
          326.90          993.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          574.10          921.05          3.6245          3.3263          3.4754          624.49         3218.68         3714.06         4793.84
          734.49          301.47          6.6462          5.8783          6.2622          646.26          596.51          750.77         1231.05
          326.90          993.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          171.51          434.08          3.3359          2.5422          2.9390          662.17         3419.74         3785.33         3965.73
          881.05          883.56          0.0000          0.0000          0.0000          611.94         2266.29         2149.99         1557.69
          510.76          604.98          0.0000          0.0000          0.0000          654.11          609.36          686.23          713.90
          357.03          306.40          3.3272          2.5751          2.9512          662.50         1386.63         1415.54         1302.31
          510.76          604.98          0.0000          0.0000          0.0000          654.11          609.36          686.23          713.90
          456.47          551.48          8.3729          4.3720          6.3725          658.16         1210.15         1619.65         2333.96
          559.09          940.89          3.7413          3.3835          3.5624          624.84         3024.77         3303.36         3464.34
           58.31          280.88          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          428.12          530.87          5.6565          0.0000          2.8283          661.81          958.91         1095.33         1181.30
          364.36          749.02          3.5669          4.0586          3.8127          653.07         2180.62         2355.64         2367.23
          277.17          155.14          5.8806          4.5605          5.2205          678.38         2212.81         2778.88         3323.11
          821.30          348.76          4.2586          2.8363          3.5474          637.18         3139.91         3449.18         3677.18
          628.51          411.01          0.0000          2.8181          1.4090          653.04          413.16          344.31          239.34
          293.07          673.91          4.4456          2.8526          3.6491          655.23         2623.85         2925.76         3142.01
          219.99          695.02          7.2093          0.0000          3.6046          655.65          686.88          811.19         1051.10
          232.16          983.06          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          255.49          156.81          2.1154          2.6449          2.3801          689.71         2939.92         2961.75         3118.79
          319.36          628.91          3.2831          3.5305          3.4068          660.10         2617.23         2780.76         2884.30
          317.14          306.00          4.8443          4.9183          4.8813          662.51         1421.35         1777.75         2184.75
          340.93           65.69          7.4455          7.2527          7.3491            0.00            0.00            0.00            0.00
          951.71          713.16          3.8827          2.5132          3.1979          616.03         2789.20         3115.51         3244.41
          197.13          277.05          5.4621          2.9203          4.1912          666.86          979.66         1058.03         1058.74
          770.95          982.90          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          908.01          761.26          3.9992          4.7467          4.3729          610.27         1192.79         1351.26         1567.30
          668.63          311.90          3.5942          3.4241          3.5091          646.34         3802.46         4238.14         4352.49
          628.72          410.99          0.0000          2.8706          1.4353          653.04          413.15          344.30          241.01
          736.48          653.88          2.8312          3.0956          2.9634          639.83         3203.72         3401.67         3387.70
          634.63          818.90          2.4710          4.9831          3.7270          632.07         2007.30         2222.67         2214.25
          185.95           64.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          661.94          200.01          4.6089          3.2334          3.9211          650.55         2628.55         2887.43         2995.30
          660.59          423.78          1.2138          2.8171          2.0154          651.72         1802.84         1905.37         1920.55
          495.12          656.96          6.3811          8.2541          7.3176            0.00            0.00            0.00            0.00
          574.19          920.97          3.6822          3.2933          3.4878          624.49         3218.68         3714.07         4793.85
          845.24          918.77          0.6089          2.4474          1.5282          606.73         2570.94         2618.53         2209.46
          542.93          358.49          3.4727          6.1655          4.8191          653.34         2337.29         2599.95         2940.91
           16.39          902.76          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          660.50          423.59          2.4421          0.0000          1.2210          651.72         1792.35         1837.73         1999.67
           81.04          892.64          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          272.03          225.35          4.9882          4.1370          4.5626          667.92         1662.62         2039.91         2525.01
          861.66          108.84          2.3380          2.2098          2.2739          662.61         1340.69         1394.18         1368.85
          690.49          428.09          5.0837          3.0220          4.0528          651.89         2187.44         2462.60         2709.68
          255.82          156.65          4.4382          1.0259          2.7321          689.71         2722.88         3056.98         3274.81
          710.68          506.77          5.2809          2.4677          3.8743          647.31         2308.04         2771.10         3292.01
          749.94          716.92          0.0000          0.0000          0.0000          629.92          396.22          301.04           44.99
          481.52          758.34          4.8980          0.0000          2.4490          649.01          483.48          478.59          346.64
          469.54           23.81          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          481.44          758.11          8.2636          0.0000          4.1318          649.01          460.69          589.55          618.73
          559.47          940.47          1.7475          2.8066          2.2771          624.84         2897.61         3170.85         3250.47
          803.83          191.49          3.4808          3.4271          3.4539          646.52         2222.93         2561.66         2762.76
          337.81          747.86          3.7865          2.0426          2.9146          653.23         1873.49         2136.61         2309.39
          216.20          528.79          3.1740          2.3863          2.7802          660.94         2676.31         2936.88         3030.33
          255.89          156.53          4.4566          0.8995          2.6781          689.71         2722.88         3056.99         3274.82
          251.58          686.69          2.8741          4.7270          3.8005          655.55         1156.17         1140.30         1120.53
          460.02          572.69          6.2923          1.8146          4.0535          658.15          714.99          804.24          934.15
          251.58          686.46          0.0000          5.5413          2.7707          655.55         1104.89         1252.63         1207.92
          658.49          712.83          1.2286          0.0000          0.6143          630.00          615.35          620.31          716.88
          681.97          401.37          3.7574          3.5262          3.6418          648.29         1922.90         2066.08         2203.79
          460.02          572.91          6.2923          2.7094          4.5008          658.15          714.99          804.24          934.15
          826.68          539.11          3.4079          2.7286          3.0683          628.07         2527.72         2606.74         2584.75
          586.97          999.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           16.30          902.58          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          655.71          564.00          7.2550          1.1516          4.2033          648.37          361.38          496.72          791.11
          114.76          224.29          2.5625          2.9767          2.7696          681.76         1737.65         2018.57         2064.90
           37.03          288.97          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          288.43          361.87          2.6754          2.3061          2.4908          664.00         2861.45         2935.98         2722.63
          542.94          358.38          3.4775          6.0532          4.7653          653.34         2337.29         2599.95         2940.91
          172.48          318.47          2.6770          3.2697          2.9733          664.33         2489.24         2715.06         2852.30
          481.28          758.35          7.9901          0.0000          3.9950          649.01          460.68          589.53          618.70
          980.10          146.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          596.31          530.11          3.7387          3.1958          3.4673          650.00         2411.21         2603.47         2661.67
          911.31          475.11          3.0575          2.5193          2.7884          626.31         2560.65         2795.66         2638.40
          447.53          471.14          3.0879          1.5668          2.3273          661.99          668.73          674.22          744.31
