Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
1417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1418,2298.1519906,2273.2229393,2257.0342315,2272.5463768,2269.0233175,2282.2157079,2260.2059057,2312.6145083,2319.5370752,2250.9459765,2257.5871089,2279.6374695,2248.515081,2201.6165716,2295.4683181,2274.8117896,2270.934722,2271.3708075,2221.0279917,2233.1603213,2256.9997507,2248.5201752,2485.8356385,2253.63829,2270.6328887,2111.1203067,2097.3970196,2186.9714378,2125.7165067
1419,1957.5309523,1963.8265263,2016.4242562,2010.7593986,1968.7415487,1950.5607246,2043.9632514,1993.1415563,2052.0895341,2008.5034282,1948.347324,1919.8595552,1998.3852117,1956.3075987,2022.4856386,1955.2480101,1994.430668,2053.189562,1958.2265572,1768.6259654,1937.8086422,1879.2260001,2097.1434859,1792.157722,1992.3123668,1888.8569108,1921.9728564,1916.8961627,1906.4528476
1420,1826.1250006,1894.6583897,1831.6804436,1862.2852751,1848.9263085,1878.5069082,1864.0443752,1919.0105103,1868.9929088,1868.0844482,1912.7526551,1878.3923082,2098.1242023,1959.4324111,1912.4882762,1976.2293551,2077.5317263,2022.3980208,1987.968979,1804.9690059,1909.5895679,1948.8588918,1977.8917105,1941.0654847,1909.4309593,2033.9752204,1949.8531882,1993.2917859,1958.2060725
1421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422,3086.7482596,3092.5074811,2957.0259021,2947.0105931,2882.8722313,3118.9510053,2987.4302868,3097.5223804,3112.445136,3208.6223557,3154.5785404,2925.5435843,2956.4589291,2978.416156,3220.1927462,2900.0432798,2986.4152557,2968.285227,2962.4062643,3110.2547396,3123.051707,3060.0727777,2799.6306211,3091.5819461,3055.9192854,2902.9554597,2978.7908019,2926.7892859,3129.9117394
1423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1424,2266.5934135,2194.3988432,2124.5956611,2139.5580668,2104.6407841,2273.1519009,2082.1874415,2214.7884345,2178.2893283,2185.4281507,2209.7352717,2195.763627,2260.9450658,2280.8726446,2200.9378677,2127.9652387,2209.5433076,2181.1187578,2204.3116881,2281.0095007,2229.2242606,2321.0181593,2255.1314307,2128.1184621,2115.9255496,2226.4960735,2104.0864196,2215.7005932,2161.1165463
1425,1463.7607691,1440.8501879,1454.7904987,1445.9213877,1491.5536246,1469.4345133,1455.5635264,1458.0483639,1370.4038425,1395.0309684,1446.1075025,1430.2264946,1434.6165518,1430.0580563,1438.6661477,1430.4044801,1412.1980439,1425.4262831,1420.3169187,1391.186383,1331.5591852,1412.3743199,1513.0274639,1319.6238538,1461.5173902,1316.06646,1377.5535408,1432.8809339,1463.930615
1426,1641.7350559,1629.0417761,1635.4563769,1628.5626525,1699.787715,1570.0982197,1583.0895502,1513.8297116,1617.0733526,1581.1595207,1417.5503078,1281.206902,1181.1607308,1194.8343318,1233.2934201,1078.6778577,909.3189888,961.5421404,934.523313,1193.8273111,1064.4645679,1199.0924633,1236.9515759,1305.2777805,1316.8778888,1432.1705621,1576.175438,1479.2309694,1563.2053462
1427,2083.9763326,1994.6938357,1996.7969342,2023.492002,2005.6676856,1981.9129341,2003.0765377,1980.0470434,1945.6711214,2024.8785859,2001.4079294,2031.4046849,1996.4320039,1930.6685503,2006.3356727,2082.8458077,1970.6383725,2029.5323902,2005.2127624,2005.2883036,2016.1514706,1966.0346381,2009.8098216,1979.6178332,1914.2601119,1874.1625648,1939.5049824,1953.123521,1951.1073909
1428,1939.4951407,1918.8419761,1926.7873426,1926.3328333,1932.1286301,1832.4563065,1933.5073965,1940.0904845,1858.2248752,1891.0355118,1934.8099181,1952.0810867,1941.0383268,1896.2324285,1894.1891695,1905.1688671,1863.0286025,1918.2298781,1958.1128959,1898.8549271,1837.1344794,1853.7216457,2088.2697061,1980.6847098,1967.5611946,1865.1381633,1745.8476407,1934.3749272,1836.2226357
1429,2268.7488783,2129.5129583,2107.2991055,2133.4359239,2044.5634727,1972.3954693,1938.734656,2039.3528255,1945.8021638,2169.500499,2150.3889864,2130.5422371,1985.4781797,1816.2673287,1871.6047219,2061.9717862,1977.2306325,2015.9855524,2017.8780175,2086.5599501,1856.6186793,1938.4062711,2428.0306876,2031.9482379,2111.9876712,2063.2563597,2041.1544754,2063.0573564,1941.9005179
1430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1431,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1432,3201.0101585,3285.6413748,3300.6402931,3253.6789354,3277.9679673,3379.353549,3274.9456048,3218.699582,3304.61834,3426.5243049,3393.1493086,3283.6437179,3117.6256479,3284.1793234,3385.1547989,3320.8501344,3127.6058319,3130.3234684,3162.6910264,3276.4214807,3120.8730058,3148.9693868,3271.5678095,3331.5599353,3339.0732971,3336.0098987,3477.2275481,3242.1790358,3357.4613632
1433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434,1837.7746806,1933.9384706,1950.5740354,1931.6898653,1973.8890814,1988.6061398,1978.0721981,1908.9871164,1865.9514897,1947.2967208,1874.0040458,1834.6365693,1808.332347,1766.6537114,1787.8456517,1737.7967916,1681.0810696,1709.0180081,1661.1739705,1832.1401843,1706.5506323,1724.2899197,1178.4548992,1539.1755714,1702.5887347,1805.7007981,1740.7111092,1736.2252566,1893.76307
1435,2394.4413533,2471.3021087,2463.4065878,2447.4104609,2490.8333555,2345.0115542,2489.7478739,2435.2271003,2428.8356834,2388.1468976,2375.7516213,2448.7869357,2443.4616582,2379.3364178,2392.2832616,2408.8492965,2320.5483897,2369.7093493,2384.972798,2278.0302795,2385.168765,2350.6818425,2095.0424653,2284.3184306,2339.3842206,2248.9717212,2277.2226447,2285.481166,2298.0717047
1436,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1437,2023.5827905,2023.8726233,2140.3699156,2144.7914043,2171.2497884,1955.2741557,2233.1101468,2121.092163,2145.9460232,2042.5595695,1999.5423894,2125.6338753,2122.4712835,2027.4070168,2082.3553877,2128.6382948,2115.3499431,2091.8505474,2107.7671,2056.0836507,2109.8122936,2059.2455222,1984.9473021,1981.5483791,2061.0198334,1951.5792985,1973.3673727,1963.0217152,1947.4180568
1438,1489.8452295,1791.2751446,1869.0672525,1864.6385217,1889.5466439,1738.0590391,1928.1649223,1867.0456193,1768.5683119,1924.5679975,1715.9869542,1673.2797303,1768.208028,1825.6326972,1622.1399242,1787.167444,1862.9430618,1798.0171058,1607.4746167,1687.1707748,1719.949586,1646.3647321,1617.194212,1841.7527978,1589.2827026,1727.9716089,1768.7689497,1970.8472011,1877.5380298
1439,3164.6030111,3319.908151,3188.690026,3224.2185474,3298.1696574,3353.6957811,3323.6297926,3347.8169379,3271.0753069,3389.5583869,3598.2635352,3452.5272683,3333.2493634,3439.1221964,3336.3511996,3351.8098877,3240.1143881,3237.370026,3298.0815934,3389.6582178,3327.9441469,3343.9936245,3326.979456,3427.096316,3336.0444153,3264.4299323,3230.6384553,3225.2444029,3198.1675242
1440,1945.2280231,1941.9184415,1956.2259288,1988.8100632,1961.9068438,1953.4367063,2038.102302,1941.098328,1988.0906844,1985.6984936,1918.5246318,1981.9178072,2005.5680842,1976.9155219,2002.027626,2005.2499252,1988.7922759,1962.6374486,1948.5639063,1935.4931422,2002.3087923,2008.889695,2067.4114275,1931.265732,1958.1276281,1883.7824503,1835.5992609,1926.9001048,1890.7189896
1441,2091.9824496,2065.4873301,2155.7346976,2160.5731034,2147.164353,2262.5895111,2279.0225377,2239.6019899,2320.696089,2214.4705125,2232.9232213,2178.3877082,2311.5882068,2241.9140803,2264.0111705,2288.2512278,2241.6304887,2239.4122829,2191.6255076,2340.1899386,2237.5941322,2225.4691397,2286.0168869,2305.7584805,2266.0581088,2284.2839365,2319.5470959,2312.1257619,2230.0140903
1442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1443,2030.7676225,2040.3331506,2009.9474053,2001.406947,2040.82578,2122.3959746,2060.5478384,2057.3823749,1849.2322463,2057.4045829,2005.2596185,1882.1192027,1774.2938801,1598.8773969,1706.3967724,1967.4591346,1920.0895544,1863.4206186,1945.1856846,1962.8803761,1821.0663237,1866.9491319,2105.0447899,2032.5539277,2094.8693246,2124.3498141,2093.9057725,2099.0473499,2047.9491104
1444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446,3278.8947618,3090.1433804,2819.8333439,2814.3584501,2839.1584211,2712.1589515,2944.7087338,2901.4675478,2824.8233788,2942.5336913,3049.6741208,2790.4576906,2580.30156,2763.1632805,2654.2570036,2734.7381364,2667.4075815,2601.0061931,2591.8857556,2955.6592342,2477.9481615,2708.1435517,2224.9479492,2917.4498469,3050.3679852,2994.4541832,3067.9541814,2873.7709674,2928.8635821
1447,1713.1972149,1831.4039501,1800.8154706,1761.6878003,1710.1669009,1479.8862841,1701.371228,1667.2983179,1785.944635,1730.9869327,1597.1680826,1714.8608677,1692.5222476,1625.2734307,1561.6912299,1791.8962741,1672.4647363,1749.5747736,1668.2306111,1518.594015,1531.5872584,1540.4077479,0.0,1543.566833,1627.1886153,1706.693231,1833.6639348,1843.9941178,1824.8876221
1448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449,2705.4903475,2708.4132364,2698.2153433,2641.8835821,2628.5969424,2491.7290549,2525.6503519,2569.4072901,2532.2066948,2554.5990231,2563.9738361,2652.3800551,2598.3982812,2581.6618777,2532.356484,2548.4300626,2634.8287549,2583.2168158,2666.7010625,2532.4012851,2569.1127106,2615.7682098,2670.3383358,2608.2487769,2583.2193151,2508.2557908,2441.3957455,2575.0613475,2501.5029294
1450,2123.6690199,2170.4017469,2182.7753065,2160.9427421,2147.3041062,2095.0643148,2159.3939324,2136.6090902,2133.2354963,2095.5818926,2109.721622,2068.2047156,2244.9639705,2091.7981237,2088.7706393,2208.8804757,2179.5545861,2083.138846,2121.1000719,2062.3665877,1796.1860265,2018.3748672,2070.4817018,2098.7349191,2112.7580014,2105.5265379,2116.6241333,2128.7397082,2212.6823905
1451,1869.04372,1929.6470316,2085.0843728,2035.7875502,2119.9010776,1879.3181484,2006.5029813,1936.3032139,1932.325973,1974.9853005,1918.3512945,1961.5799473,1977.6058585,1963.3160106,1930.5108432,1968.5198552,2037.575133,1997.1538991,2039.1266545,1936.5950968,1937.8998374,1889.4318386,2047.3633495,1922.7758841,1902.8799335,1957.5358233,1889.2151576,1932.4609112,1942.949845
1452,1304.5718914,1445.0605243,1582.9769211,1618.0093179,1443.6063151,1773.6792188,1511.5859803,1619.4279545,1834.4055897,1551.8741905,1613.1353231,1634.0488654,1898.6974809,1732.9163296,1733.1370212,1753.009008,1706.8783838,1774.9816993,1676.7043296,1546.9814181,1799.4980741,1716.8941534,1689.9113854,1742.0755174,1656.1994678,1628.1009004,1737.2562978,1668.5892761,1696.9350541
1453,2314.2636315,2418.8879638,2357.0036963,2369.7323478,2408.7049966,2337.8979627,2381.5635437,2410.3502812,2256.0922695,2316.7248059,2396.428062,2331.640503,2375.9738809,2294.4840072,2330.0750131,2336.8549224,2296.4492588,2296.8263746,2274.6627426,2301.1107727,2382.6690405,2257.0193551,1824.0248416,2298.2201852,2270.7400322,2499.8153485,2493.8422561,2516.301466,2537.3208131
1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456,1529.0629341,1491.9790188,1455.959737,1486.3692061,1502.9723833,1434.3152625,1512.224352,1483.4661748,1443.599299,1486.5584968,1483.2794451,1455.2651861,1479.0911833,1341.1050065,1465.898017,1512.7769758,1542.9540292,1500.9678419,1489.5248259,1441.1559518,1498.3146121,1501.0264493,1644.2865779,1497.9618526,1470.042389,1465.2792813,1525.6349393,1443.468383,1392.9806171
1457,2139.6659084,2111.9125819,2166.853034,2102.1700242,2113.4434701,1955.3748988,1975.2367892,2108.1347912,1914.7853544,2271.8247407,2185.3123728,2091.7110463,1872.0863084,1948.9281564,1836.4548827,1899.7355251,1800.9753456,1924.8186152,1862.2103278,2126.0221212,2027.8701799,1971.6939895,1390.716277,1921.4345305,1968.7130134,1884.7034676,1840.6458089,1880.3161376,1888.9792762
1458,2150.4815903,2114.5848698,2190.4818047,2213.3946003,2239.2756522,2206.2917882,2231.1437702,2203.7151879,2230.7659924,2143.7435232,2110.8932494,2235.5839841,2244.4990807,2173.0912493,2177.9810262,2231.8182718,2179.6443988,2172.5691141,2160.9154693,2164.6239757,2209.4661588,2187.2763066,1962.9720298,2091.6525486,2208.0281062,1998.3530411,1994.5746144,1988.0453511,2010.2037117
1459,1703.2003146,1707.3444304,1725.1107072,1731.1600098,1686.1307283,1868.0718193,1753.391136,1741.6439591,1662.6134736,1735.711479,1730.6828712,1774.1846297,1627.2377334,1712.2224414,1781.136803,1635.143058,1598.3340464,1675.1687112,1682.2286098,1800.4591904,1847.3858799,1715.903132,1855.4765284,1806.3631748,1748.6766735,1729.8441817,1692.900937,1700.1907329,1683.9474742
1460,1886.1050608,1957.5260327,2001.4584297,2031.3478791,1999.1204703,2164.6515935,1989.6528912,2062.9052304,2085.665307,2028.5740916,2059.7513618,2081.0006627,2134.5292043,2119.3986932,2136.2547988,2175.8354399,2153.4134288,2172.9272561,2209.5315254,2091.1617597,2176.0310018,2129.8527581,2484.725196,2244.7999254,2268.9738307,2218.5311222,2175.0658204,2277.9722607,2202.2116525
1461,2151.8155616,2237.194093,2170.6109942,2110.8831771,2145.5366093,2047.5879294,2110.4899536,2168.4769767,2009.8550961,2186.0572273,2167.4643861,2121.6586025,2015.820674,2009.790647,2151.2978199,2026.6434147,1961.4023494,2009.1232714,2000.7831987,2089.2791574,2031.4594703,2077.9072411,2029.2828461,1987.7165949,1946.7639209,2132.4243847,1954.3131724,2179.0804242,1993.6912528
1462,2482.3254274,2545.546245,2476.223503,2403.2031941,2450.7733117,2381.3510765,2302.8565407,2456.7728482,2183.7933627,2404.6311136,2560.8455473,2487.0131733,2464.1598374,2525.9924001,2324.3598761,2274.2003774,2323.2769825,2350.1951468,2466.0664584,2314.2222633,2434.0128666,2255.444155,1504.6033515,2227.1840588,2020.3340566,2217.3443002,2056.9975872,2339.3352534,1835.2961747
1463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464,1984.7257565,1936.9954615,2013.5551494,2036.652086,2068.7530642,2277.5946364,2062.6274361,2053.1179265,2009.186724,2042.7333697,2063.9742429,1992.7964906,1756.9226271,1992.4025074,1992.9667938,1788.9631152,1682.804573,1757.1752945,1794.2594487,2049.9948175,1827.3189626,1833.0820278,2049.5488054,1856.8660385,1931.9684088,1922.3875106,1881.8632686,1898.1391346,1874.9994402
1465,2190.3726923,2186.0594016,2230.6906634,2198.8556748,2185.4314072,2144.6374326,2146.3410026,2179.1278725,2198.8385584,2227.5311907,2165.713626,2222.8163005,2254.976056,2077.3886023,2157.6531536,2179.6877179,2169.2492281,2206.3873309,2205.4322744,2165.3677018,2153.3078387,2179.5912083,2137.0329164,2041.7352246,2147.0320515,2008.293794,2008.9948304,2161.8337706,2209.1124145
1466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467,2060.70082,2057.0305543,2015.6889746,1979.5211393,1946.5277651,1925.2179811,1973.7355172,2051.5067127,2004.2319783,2037.1399346,2032.0842837,2036.1229476,1931.5123697,2001.826497,2022.1904576,1979.9965101,1897.4345492,1995.2744924,2037.9158178,1984.7878869,1970.1228736,1978.4453079,1875.479127,2123.5612377,1991.9578149,1986.5739652,2060.0113721,2078.8019171,2059.1978023
1468,1972.0698542,2106.6109843,2256.8533634,2235.9870641,2249.7235292,1879.0313572,2243.7185378,2086.644186,2095.6107742,2066.6746112,1976.9570791,2124.4802251,2051.6117064,2080.2088087,2024.0689106,2085.6911905,1951.8241291,1997.7714857,2038.905973,1882.6015479,2129.6373819,1993.6987811,1847.9754635,1720.7172918,1782.465082,1781.0281602,1806.5567399,1824.3993517,1697.7239507
1469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470,2294.7808825,2336.2414726,2386.9080011,2385.3828412,2301.9931335,2237.6156713,2296.3711503,2329.6555444,2504.8675335,2415.4707697,2317.359136,2369.7279483,2373.4539828,2261.3548582,2322.2431529,2419.9174248,2432.1338867,2351.2505681,2417.3622573,2258.5563461,2246.5239826,2299.569703,2257.7822823,2403.479433,2314.4055833,2178.7476203,2260.5024339,2306.0947494,2318.1450456
1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1859.0108192,1827.5360655,1785.2820273,1761.9373529,1734.0198105,1723.2841545,1724.3684437,1765.7263402,1666.95297,1795.0323925,1761.1891015,1821.7290632,1802.8579548,1789.8466471,1721.5406652,1813.0913764,1804.6554778,1846.5894754,1777.5570472,1683.4082187,1714.9956501,1777.0181871,1285.7800896,1564.2833878,1742.2413531,1691.4695873,1646.5725865,1765.5916884,1644.572646
1473,1588.5471819,1668.5056689,1542.9736107,1547.0015918,1545.1279979,1336.9859955,1520.4891162,1461.1797788,1449.6370908,1579.4608263,1650.7527916,1572.6172026,1657.0733391,1476.3069719,1499.039392,1698.3596287,1659.199937,1719.9019492,1745.7332623,1369.5160837,1736.762155,1542.9187037,1506.5831707,1558.458266,1520.3233863,1412.7014659,1499.6308576,1531.4547311,1511.3838786
1474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475,2108.2157357,2097.4311013,2060.6813232,2057.7199212,2056.536051,2210.4536183,2059.8832292,2149.2531855,2149.5507867,2138.8329519,2190.698396,2005.9211529,1957.963192,2016.4083486,1924.6401846,2047.3052623,2068.595886,2049.849565,1999.6136935,1986.3765198,1952.0575339,1873.4806449,2335.1118214,1933.8868423,2014.2715888,1993.6509527,2026.777091,1993.0122454,2000.899932
1476,2461.2929451,2499.1783987,2465.1832434,2458.0597682,2475.5756911,2518.5343946,2461.339847,2462.6271817,2426.8764033,2500.4210629,2530.4336756,2406.8221059,2345.3451121,2452.6768808,2458.1645378,2316.4203514,2330.6422124,2309.3466808,2302.6799425,2458.4525871,2411.955313,2406.0807699,2453.8937536,2469.8504843,2440.6990363,2483.0057074,2465.4270444,2383.7108232,2551.5363919
1477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1478,1898.9952341,1942.11576,1869.7840869,1872.5757603,1898.1687236,1853.8937943,1886.8250278,1852.1629678,1689.1184109,1843.2289769,1883.0662726,1892.3228384,1606.7582439,1647.3018134,1755.9824211,1803.2834948,1664.1385244,1673.7638477,1677.3626647,1775.9317726,1655.0315965,1689.1920613,1643.9497505,1892.9171633,1857.2167022,1924.4311016,1945.9899862,1840.187604,1762.9983943
1479,2143.7438822,2100.8594232,2162.8091013,2181.9430613,2125.3817115,2210.3865691,2165.1121938,2166.9774928,2240.1825814,2156.8924342,2153.0814612,2172.5791872,2195.0120661,2161.3928186,2181.2937735,2214.3499283,2148.1045928,2186.7086577,2153.176383,2111.2189156,2183.5634699,2177.0168744,2063.1832587,2114.9630509,2175.3162439,2165.9820496,2110.7512612,2169.8851764,2146.7618916
1480,2898.1023685,2687.2387149,2832.3545095,2710.3873516,2779.4733925,3154.2686703,2716.0759777,2796.7875984,2610.5952027,2927.6330936,3046.782434,2807.1902901,2516.2263461,2832.9050044,2856.5857573,2697.5206438,2711.6247215,2585.1106611,2661.352337,3134.2090003,2827.3312419,2962.6130384,2830.3848319,3140.058279,2954.778021,3261.8265587,3171.0531052,2763.5698797,3093.1221441
1481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1482,1915.2257283,1982.1939177,2003.8275859,2017.6800314,1992.08835,2034.6104641,2028.2452171,1972.4035927,2027.4967525,2010.6318427,1969.8257674,1979.4225669,1929.4365216,1984.0909964,2026.4434105,1964.3994957,1891.218977,1946.8083809,1884.6707329,2018.2562869,1986.4372874,2010.5500854,2237.2952418,2004.0967362,2013.2849909,2011.9734455,2017.8564878,2016.5355574,2032.3564827
1483,1900.1409018,1775.3408733,1721.1646982,1739.4185093,1657.0228302,1787.8416494,1702.0860329,1741.9288944,1801.3986459,1989.7546135,1755.341179,1793.2497135,1962.3152846,1702.1242696,1643.4099297,1969.1097178,2004.3009198,1888.2380688,1781.0257532,1748.0096715,1673.2009753,1766.6691034,1986.3895421,1607.0247109,1681.2251322,1730.0662795,1578.749056,1757.6353859,1704.7800255
1484,1997.6220274,1925.2668192,1820.3700172,1829.174711,1853.8065157,1830.0405561,1783.5171464,1842.4593177,1815.9763875,1826.3546188,1891.8299448,1851.3872782,1788.3160449,1733.0116276,1841.9813623,1819.8031602,1828.7565291,1813.321396,1834.3043194,1842.3054751,1832.9199219,1853.8228769,2059.0693317,1802.7908522,1846.5170056,1777.9687678,1810.2193724,1773.4363205,1908.5416898
1485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1486,2527.9210341,2586.9601076,2602.7565137,2689.6918992,2592.5582298,2846.4561515,2645.8541267,2714.0609389,2726.7668331,2724.8690797,2721.5555514,2695.4215818,2680.0037896,2651.9910991,2750.9661104,2624.7975683,2660.9319114,2716.8789222,2727.85162,2707.7738241,2796.3261869,2772.4031098,2864.125796,2704.6447797,2759.3041813,2621.2196679,2862.9320591,2686.7222861,2768.8740557
1487,2208.0183683,2181.2504296,2226.7916485,2248.8916164,2193.8452673,2223.683268,2260.0283079,2227.5690992,2230.5637499,2195.7863408,2176.7161034,2210.2943857,2207.4680481,2200.334645,2168.3318891,2167.6876868,2064.1245235,2150.1268973,2096.5582952,2155.2526234,2025.6513552,2141.3322619,2206.795664,2270.1434535,2291.3081313,2133.5681916,2168.2369059,2144.9766392,2278.532785
