Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
1231,1397.5396071,1379.5687731,1423.6219448,1433.4635037,1452.7216296,1455.8377578,1465.6849028,1417.6958293,1446.7062477,1434.9387953,1418.2089677,1413.7303541,1456.6847793,1449.2375984,1425.699077,1446.0872827,1417.3291076,1468.6878665,1424.4778904,1420.580919,1447.0798039,1427.561782,1277.1696022,1387.9124734,1419.8746972,1400.7348587,1391.7829153,1426.5628743,1376.1594352
1232,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
1233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1234,1360.5828444,1330.8437519,1369.1286104,1355.961785,1324.6862773,1423.1460554,1347.5003657,1363.2498594,1354.9208182,1353.3091292,1368.196039,1355.3712259,1393.1594498,1397.6944065,1363.1770335,1355.1112824,1356.3597118,1352.6802477,1318.2617991,1371.8195691,1347.1164947,1332.9783606,1323.0216857,1342.2996734,1353.0630197,1425.7392348,1420.5881105,1395.0736526,1379.760332
1235,2002.3892577,2010.5455576,1988.1286665,1986.9298236,1995.7399147,1995.7767766,1989.8905755,1982.0130997,1969.8680546,2015.5231704,1986.9902524,1949.8935252,1959.7492338,1941.523914,1962.9319299,1949.1534273,1946.8326485,1952.3957608,1938.5478319,1922.1200355,1964.5592552,1947.706146,2061.7053271,2059.7231432,2019.1873289,2095.5629396,2051.9542118,2032.4279235,1978.1537012
1236,1531.2235899,1509.1765215,1538.1236799,1540.1439718,1559.7527055,1566.9285398,1516.835594,1522.2203062,1548.7761533,1474.3577597,1513.3725906,1548.1059048,1540.8465352,1578.6629152,1593.0794884,1560.366146,1546.2522897,1555.7620392,1544.307083,1538.2623335,1545.5321205,1521.4266783,1481.3089704,1552.6935233,1574.3027649,1536.228236,1542.275187,1586.1000954,1584.3800237
1237,2040.1182318,2026.724832,2008.2881498,1995.0954396,2003.2045657,2071.6596871,1985.0282521,2022.895435,2010.0742191,1994.8584673,2015.3385009,1986.2157252,1960.9994256,1953.0538562,1971.4259245,1938.2826517,1959.8927181,1934.6052106,1979.2544698,1978.9797879,1963.524757,1945.6824986,1883.1465957,1954.1764327,2021.9267581,2060.8109889,2013.0822691,1963.1486937,2004.1541224
1238,1875.4329531,1879.7274162,1900.6609382,1883.8091134,1911.7595393,1915.7723916,1869.5133526,1920.4143028,1874.5467247,1921.6687594,1891.3366465,1924.8085218,1893.0484945,1868.4663174,1992.6824116,1975.7866221,1924.8174575,1929.9087602,1909.5727032,1847.4030777,1875.5777577,1951.8608102,1786.7844866,1843.7733194,1856.0647409,1921.0317004,1864.9237856,1943.425045,1842.6853836
1239,1902.2878846,1909.3667573,1934.6021738,1904.1284189,1878.7646027,1870.0164338,1862.2952048,1882.8469856,1895.1237723,1921.9434385,1869.0562716,1883.0481819,1887.1299146,1845.7800144,1841.3142224,1853.7408341,1842.8684348,1861.0831043,1865.7177734,1830.9271369,1808.381731,1836.4181723,1838.2113654,1885.348693,1892.7411847,1990.1416691,1957.3624029,1959.9963941,1943.7926792
1240,1910.0733418,1917.0606266,1913.9336326,1866.6134519,1845.7481191,1679.1991537,1874.8041297,1846.969943,1871.5994253,1872.0909811,1867.3528845,1839.342871,1837.862287,1828.4727721,1860.1072678,1930.3084973,1949.2846963,1925.456528,1867.5603926,1790.0498916,1902.8788828,1795.4306345,1717.8848432,1753.2609715,1750.9404921,1844.5794635,1890.3296476,1858.2993106,1872.6575204
1241,2142.9020396,2032.3852359,2035.0868186,2017.1675248,1961.6750175,1895.8245314,1907.1589564,1973.169505,2057.0179869,2063.6539073,1990.8229231,2050.4278875,1925.4841723,1927.3932135,2026.3860326,2045.9735289,2079.0137751,2034.4501512,2150.530503,2082.4090412,2103.4596918,2087.0787472,2156.6917871,1975.4122194,1991.3885251,2002.6781307,1927.7579455,1965.3385073,2010.3494992
1242,2152.0209821,2125.2232241,2103.0346566,2066.4540027,2121.6256961,2035.0425484,2090.6238727,2090.8852439,2063.1806121,2125.8155035,2069.4935631,2105.510916,2014.7943216,2053.242401,2115.081104,2048.6463875,2010.0488855,2028.4939179,2080.2659679,2101.1805231,2091.2737284,2063.4975179,1969.7661554,2076.1411182,2110.9040091,2091.8467657,2108.9236542,2109.1667052,2026.342751
1243,1983.430018,1925.5002821,1953.9703554,1899.2267543,1904.2259574,1873.0135297,1912.1978163,1932.0937512,1900.835645,1997.5343034,1942.4468165,1862.5871947,1781.2232191,1869.5332473,1867.4260752,1850.9961651,1853.0651144,1822.0857577,1794.2910196,1901.1670865,1839.1661507,1878.5718186,1876.8089985,2003.1166598,1883.7731578,1991.5155705,1992.6844316,1981.3478473,2036.5360623
1244,1814.8051197,1837.0485355,1841.5698481,1890.3101205,1906.08636,1945.604905,1912.139501,1913.4206719,1895.6808148,1836.043615,1856.1358278,1882.2161256,1952.2454997,1893.8981902,1889.6597159,1866.1716239,1863.1045085,1877.1814481,1878.6353811,1867.3643465,1914.6426936,1835.1157612,1934.7832147,1816.1137493,1880.3036552,1799.0888664,1779.6258051,1832.6213577,1745.5056619
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1248,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1249,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
1250,1993.1797294,1933.2173208,2002.7247087,1977.8869555,2004.5125257,2024.5589305,1951.4301215,2006.4347965,1974.5658269,2030.4269394,2035.7802194,2012.6235347,1904.9333396,1999.0635419,1973.9376876,1924.4732181,1982.7338207,1946.1175243,1965.6833567,2049.9643738,2074.0481658,2029.1123644,2104.2876934,1901.584451,1923.1120254,1988.4510747,1936.6938647,1934.5439473,1933.6881969
1251,1899.0206623,1876.8673697,1886.1058398,1888.3799604,1894.304557,1914.4343665,1874.4514296,1896.7703,1919.8719838,1877.3039858,1924.3693957,1875.8621215,1874.1528096,1940.1668337,1955.8452135,1886.0164071,1791.6129361,1816.8245196,1946.3532663,1922.1029035,1856.4402811,1881.589917,2168.5695624,2062.825197,1875.146287,1917.0706445,1939.9649311,1865.2244043,1897.3694448
1252,2141.8207098,2268.4521529,2111.3329639,2197.576881,2244.6166621,2359.0275071,2341.1400353,2315.3743895,2327.1448443,2199.5334912,2287.3727454,2314.2590041,2369.2498459,2330.3555731,2327.9183608,2311.6022736,2290.5769907,2326.653735,2303.1092428,2242.9393638,2367.797604,2295.4798046,2244.4197121,2193.7435004,2241.9933745,2066.7077613,2059.5551605,2122.8368366,2001.9428609
1253,2580.4583621,2532.0833953,2548.9977203,2542.3386186,2513.6830086,2490.5265163,2579.4207831,2560.6736772,2544.6124939,2580.7176915,2557.3448714,2520.5107314,2551.540427,2516.4861957,2571.2293356,2551.2683196,2574.3488403,2565.126187,2543.3378124,2595.4134461,2600.9490423,2595.1508936,2507.6189265,2642.7047628,2564.2795691,2651.6904644,2583.3324262,2650.3442803,2638.3110768
1254,2349.7364727,2324.6283663,2309.6622005,2287.2276614,2333.2929031,2154.4072218,2289.2019376,2290.9850111,2249.204236,2353.6402495,2313.9213251,2322.5827879,2173.1802542,2166.7014701,2278.0178368,2195.2653568,2217.0198802,2248.4177827,2320.0105721,2294.6702802,2237.5398405,2344.3935733,2321.7548382,2232.2325543,2287.0365281,2290.2761391,2233.5800654,2243.989868,2223.0891055
1255,1928.1613807,1935.8305156,2116.046976,2072.0770243,2073.0105034,1960.3906873,2072.2117759,2047.1085677,2099.507584,2142.1495571,2016.0786205,2024.2248818,2047.6600535,2065.9436431,2044.8427877,2027.3830859,2036.0742507,2052.8171725,1999.6996961,2043.7396619,2067.9679772,2093.5659221,1991.182203,2064.4983571,2023.8279698,2076.0476256,2071.3613637,2059.0474834,2087.9396403
1256,1668.2677315,1644.8928224,1714.0963747,1682.5996802,1646.4686754,1503.48965,1635.7175086,1648.851614,1676.2982576,1703.8507607,1636.7722843,1627.1610845,1550.4142077,1579.8051985,1634.4261374,1594.9394809,1569.5530551,1616.1643963,1642.3941917,1601.9401688,1658.3493682,1641.6232529,1637.5971257,1660.3802837,1581.5537545,1686.8657995,1621.3426464,1673.5872019,1677.945102
1257,2234.567076,2219.4385924,2292.1196234,2255.2946893,2246.9540288,2271.2683827,2232.4349403,2211.7461091,2241.1819236,2202.8382325,2228.7298255,2278.7143758,2205.3256316,2216.5562182,2135.3815911,2157.2946761,2245.9427362,2253.7914006,2281.4882206,2189.3338249,2170.3125321,2099.1480855,2149.5106893,2221.6868597,2174.7392735,2221.7301059,2259.8024279,2201.8695563,2209.1138566
1258,1755.8365254,1758.5344304,1740.5580821,1756.36727,1767.3797017,1708.9704065,1780.6145637,1692.7002342,1779.6382762,1743.5989857,1746.440525,1753.9563887,1671.8463349,1639.9936491,1748.8058333,1704.5884985,1670.0459739,1671.0107957,1759.9126446,1804.2538809,1776.2376633,1694.9194517,1709.9238283,1864.8807577,1701.9735496,1734.5159501,1792.8942462,1754.6093246,1768.4998631
1259,2560.8400072,2594.5790502,2727.9152109,2688.4042223,2681.2416421,2571.9941029,2723.2681413,2648.1993515,2652.6903849,2692.0786525,2573.9294437,2607.9145747,2679.5683707,2660.7777442,2653.9312573,2674.5778155,2676.2493392,2668.631451,2667.8639552,2611.2135553,2720.6213263,2703.6466958,2421.7750367,2603.3010975,2516.5846878,2539.7237911,2667.094489,2613.6425348,2533.2557471
1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,1853.8312468,1878.3794707,1839.5541626,1868.5289693,1868.8847086,1982.3490452,1873.2517941,1902.3002087,1871.0915296,1909.6638149,1929.5564322,1920.3793762,1905.4422974,1879.3097919,1923.5416366,1869.7720178,1865.5058199,1893.4993685,1905.5853414,1883.3456224,1901.7590345,1886.632269,2080.3693249,1940.4579802,1891.173202,1911.4399446,1919.7492533,1931.4211368,1855.3508292
1262,2121.6767859,2134.9703885,2126.7940844,2153.7978561,2157.3301479,2316.8711028,2178.8061151,2197.6561117,2152.5874074,2110.755096,2210.02067,2179.5687832,2245.8889361,2228.8021613,2204.1195117,2242.9900019,2224.0047476,2204.4084908,2203.3452471,2176.5013669,2183.7971099,2152.162384,2211.4986693,2183.9860132,2233.176274,2229.9325734,2248.1853577,2232.2885747,2242.188818
1263,2928.0949352,2891.6100006,2941.7740748,2934.9395861,2905.5971275,2923.713491,2903.1740219,2886.4144937,2811.6720998,2901.9110324,2903.8026319,2865.5916824,2814.010367,2831.0692231,2830.7037248,2826.019186,2821.892016,2843.0621974,2836.9673107,2890.5918117,2778.2783187,2825.7788128,2716.3979934,2941.0258432,2890.5001767,3005.9029791,3017.7529692,2965.830419,2992.7189203
1264,1619.8939261,1657.8848267,1647.4021155,1619.1459479,1645.0251692,1670.8167234,1626.6283577,1630.6418162,1684.3836926,1706.6522692,1824.905718,1791.1486138,1862.9315191,1687.0369179,1543.0342964,1551.5632818,1499.7063226,1613.0145714,1589.8189149,1628.4445737,0.0,1558.4872947,1721.430002,1665.6691135,1657.9753718,1684.0169125,1731.7475127,1774.0505962,1733.0646241
1265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1267,2416.2581944,2406.2478021,2287.5753858,2403.0103675,2565.1633185,2414.3310907,2606.4296408,2398.6083141,2638.5067656,2526.3296857,2394.6574064,2671.0547402,2395.7939349,2279.0055166,2449.2177476,2359.8918505,2270.4990485,2448.8645472,2573.3173437,2678.3102813,2487.9001876,2519.5833935,2642.1453027,2518.207575,2517.542779,2703.289955,2687.7595739,2379.4050289,2610.9761234
1268,1621.8343555,1651.2441502,1521.3027698,1607.1597261,1637.3973559,1702.2485753,1621.9523873,1655.2523257,1625.8938234,1562.1268817,1660.5285446,1669.5992251,1600.8928996,1665.8677148,1635.3130933,1616.0890374,1583.3052272,1613.2049326,1562.5704027,1570.670265,1672.6393533,1637.4967855,1518.3340399,1594.2856345,1583.2027587,1412.4414263,1458.7347287,1461.6194559,1354.0489504
1269,2074.7919007,2077.248176,2107.2531849,2093.5471304,2013.8719223,2026.205416,2072.8720122,2046.188272,2156.3315859,2111.9500641,2014.6802092,2074.4725157,2023.0696317,2035.6059124,2026.9087713,1982.2011298,1952.9486335,2021.5228828,2003.1661792,2090.1434926,1935.8114317,2012.6404605,1881.9312723,2034.0777752,2043.3902719,2094.5285303,2118.2914078,2108.0599594,2059.1094072
1270,1832.9191685,1777.076884,1797.4695416,1739.8499016,1718.0348997,1691.8072204,1707.1496831,1748.2789983,1726.7321218,1833.0870537,1812.7023454,1760.0351799,1785.4751255,1572.3535225,1783.7153229,1772.0582495,1787.6390894,1742.4542651,1783.6692132,1788.5147733,1775.9282451,1816.8465974,1859.8599851,1783.5663949,1674.5980894,1899.7144669,1829.1682464,1821.273029,1824.4203595
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,1746.5825615,1833.5982727,0.0,0.0,0.0,2118.9079691,0.0,1937.4307949,2022.4053029,1769.5761865,1865.8200464,1957.2487948,2020.9920185,2013.4768581,1980.6437826,1987.4561165,1958.5694609,1974.0646074,1973.9022669,1849.0500638,2008.540386,1970.9464117,2197.7346673,1839.6872106,1919.4287949,1758.8933793,1740.3708408,1789.8774188,0.0
1273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1274,2081.5866857,2107.1711506,1840.4083258,1885.2265316,1980.911816,2184.6713117,1833.0729069,1991.5333612,1817.1132077,1761.7341984,2068.786863,1980.9508288,2037.5291377,1987.6554403,1992.1873232,2106.6353015,1943.6694083,2018.6176077,2068.7846053,1903.2058374,1883.3401892,1914.5606796,1831.1479369,2003.2311073,2023.122152,2125.7280664,2086.6908167,2075.4496322,1946.5899238
1275,2499.8427141,2494.1699158,2588.9784785,2541.4655639,2530.8837419,2474.0228504,2511.5935103,2491.720369,2477.319143,2565.4123544,2478.4120293,2491.8800222,2450.9953294,2439.5358975,2484.7032518,2477.0528424,2496.2630204,2479.1537101,2522.0380132,2516.9083655,2508.5317938,2518.0249646,2591.3578096,2476.9991512,2455.9269197,2554.1623241,2557.6634091,2545.2654821,2514.103752
1276,2325.7295423,2354.5179292,2423.3036897,2405.6527434,2429.993004,2560.8700293,2494.2291401,2456.766599,2299.474892,2281.4439609,2223.4631409,2149.7294855,2111.6922627,2093.0256391,2103.0798792,2032.8415407,2026.3945663,2080.1937224,2088.1291961,2164.4966486,2093.3359227,2097.7733721,2203.431608,1996.7256904,1964.1658933,2046.2424881,2077.5613166,2061.03196,2092.3034623
1277,1609.9731993,1636.1891911,1523.2577028,1592.1033296,1586.6423596,1917.697693,1623.8552472,1692.3700799,1891.5714062,1570.3671277,1662.1513523,1762.6361562,1897.6467288,1806.8109841,1810.1578682,1862.6138772,1832.2365744,1810.4153681,1804.8185238,1715.0312154,1819.8480933,1787.2251268,1854.1391367,1477.6516736,1591.4768818,1550.1824695,1542.4757945,1629.4496892,1580.8957436
1278,2519.7078911,2476.3560867,2568.8624855,2542.3956027,2496.0423113,2564.8876857,2498.5554009,2487.2866837,2607.9864535,2579.5589032,2533.6424675,2526.0565618,2571.3106936,2595.5358472,2616.8673295,2494.2667444,2515.161953,2512.7011772,2586.4719274,2586.3654703,2541.5548882,2626.2966232,2717.3647631,2495.7008151,2491.0862361,2596.2584477,2619.8757227,2535.8287569,2536.7234358
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1605.1945748,1575.9403938,1613.6261796,1603.9457267,1558.4545696,1573.6729502,1598.1783046,1614.2573662,1615.9139593,1631.6846354,1599.553589,1599.5903218,1619.139101,1587.5470789,1645.5476096,1664.4522782,1633.565638,1583.4614812,1577.2368872,1633.5878352,1601.2482351,1623.8490989,1637.9610051,1611.3440514,1607.1271699,1670.529322,1660.073241,1631.6731286,1655.460437
1281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1282,1994.635611,1962.8222561,1986.0268863,1952.7860318,1956.730172,1937.5807407,1969.7081137,1982.2966203,1942.0293871,1956.5414281,1991.7786149,1971.7298363,1949.4553807,1927.9556271,1918.2544887,1912.0751928,1950.5173268,1933.6892404,1918.716436,1938.5678438,1890.9518304,1893.3370692,2037.7751667,1958.5413628,1929.9393891,1984.1257555,1984.9510185,1972.5927645,1986.9703669
1283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1284,2801.9331269,2780.5220527,2871.4556627,2845.2555215,2860.4983017,2714.4971485,2781.7311836,2807.5106663,2808.7218431,2918.4185209,2794.2194756,2800.6359951,2818.6566122,2797.9512893,2903.1193082,2933.0156416,2774.7834871,2902.0758268,2872.3722403,2700.4101704,2755.9387507,2696.0473923,2758.3852739,2730.8988844,2850.6872997,2665.6466175,2615.6940388,2718.8147045,2565.4882237
1285,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1288,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1289,2404.3845117,2427.4418963,2460.8647739,2498.9835016,2477.9177136,2415.7723091,2494.9275565,2459.0067539,2507.819359,2436.1767251,2354.8199224,2471.8223663,2465.1049142,2451.908996,2431.1595407,2457.6945955,2398.2286914,2494.2136322,2452.6104449,2463.5470666,2491.3226964,2467.197535,2420.099287,2253.1288906,2396.0456218,2366.3512518,2360.7693778,2403.4446247,2305.6199534
1290,1787.5230583,1763.028612,1765.9374762,1742.4420625,1747.0348132,1698.1725211,1750.5060454,1742.4415405,1740.2227414,1811.5360615,1745.2153272,1722.6199432,1757.0416172,1755.4418741,1759.2359434,1767.3984357,1765.2744502,1763.4747823,1746.8815765,1755.8018432,1761.1456646,1784.1411261,1988.3595205,1781.4844738,1813.5143512,1840.3996401,1790.730181,1787.5259582,1832.5721746
1291,2034.6758398,2028.1702983,1982.8319103,2027.5828095,2044.6179079,2194.1358711,2058.6406863,2021.4733449,2002.1053969,1924.6681006,2011.4369586,1971.584337,2018.4020093,2005.412985,2030.3190407,2032.6854546,2017.0939957,1998.0678597,1973.8765085,1887.8633626,1946.0517387,1972.8938306,2058.9576692,1951.0725486,1997.4741849,2001.1544544,1947.4654317,1984.006415,1929.6289912
1292,1519.8017154,1520.9260861,1538.9579711,1498.5604787,1554.8890174,1507.2862835,1598.8808133,1569.1926469,1544.4956773,1657.6632422,1629.1851096,1526.8980624,1538.200669,1508.646829,1511.8320912,1550.1821595,1572.0423769,1542.8514503,1451.9198835,1463.9549688,1425.331761,1475.4745797,1296.3977655,1540.9145093,1559.9530672,1542.9939464,1530.6254037,1601.1203868,1510.617539
1293,1176.3093861,1176.608737,1193.3368664,1203.1580053,1188.2046515,1091.8925467,1187.4338344,1180.8924637,1153.7999617,1194.9747797,1151.006011,1170.7575754,1147.9271988,1161.9669812,1131.0552934,1159.281496,1147.3099813,1163.7415082,1118.0661542,1133.4411004,1145.33796,1144.5990259,1006.9503744,1157.1262658,1137.7398282,1144.01717,1160.3468382,1148.9885128,1090.5134632
1294,2342.8781131,2330.6003175,2402.6738386,2362.1441366,2343.8921403,2402.1567167,2369.7420185,2339.4330217,2386.803278,2405.8813113,2325.362638,2332.6551764,2359.2204738,2375.7593188,2387.5426626,2320.5270218,2345.5321715,2327.9378358,2370.6987806,2336.2741725,2377.7110757,2368.127673,2613.5303225,2418.110572,2399.7845022,2398.2341951,2427.8776417,2372.1856764,2367.4343366
1295,1786.3445162,1804.674511,1838.4898524,1850.8691656,1836.3886748,1885.4014457,1765.2910163,1753.1838211,1829.6892991,1765.2529338,1751.2749746,1737.0739899,1783.279895,1707.1179452,1836.8895741,1867.8141504,1881.5227866,1836.757753,1832.1387992,1746.0195772,1764.7042408,1748.3580097,1906.6562824,1813.2211453,1883.7842036,1960.0236124,1913.382024,1880.8039418,1863.7258716
1296,1661.9449675,1711.823568,1765.0405492,1748.8767116,1765.3399904,1657.4493386,1743.2212982,1720.7012399,1744.9567366,1799.4566679,1733.3415676,1739.3327594,1659.6554561,1708.9337358,1730.1583663,1715.9738988,1739.2103665,1745.5451528,1710.6446216,1784.3137533,1769.819262,1784.4451988,1797.5762738,1685.9686916,1722.8776496,1794.0549883,1783.4293471,1769.6859684,1686.8051528
1297,1503.8895306,1514.4479476,1534.4218428,1550.1071045,1526.119521,1577.0883798,1502.8051936,1561.0461256,1486.7126658,1527.4675495,1569.9706156,1505.4986185,1498.3494285,1498.7725649,1527.9817411,1528.5393703,1442.4058888,1462.0104938,1544.1679606,1542.3596411,1413.0482859,1460.4431102,1444.7999759,1499.1472995,1430.9196139,1538.1504356,1560.1374249,1516.072072,1502.9191209
1298,1924.5102646,1947.8094085,1945.2823713,1965.5064659,1972.3338185,1972.7139353,1951.8135053,1986.3656525,1983.1760077,2001.6406513,1970.8421346,1965.4859763,1931.7564467,1956.9584275,1993.9477029,1969.2875847,1968.9435502,2015.1583435,2015.5830164,1989.7462157,1988.7210993,2024.6247299,2174.2341803,1966.2048391,2040.5880108,1955.351342,2018.8028215,2008.1224782,1852.8516804
1299,1598.2245203,1592.7892009,1672.7257279,1665.701855,1664.9566182,1610.5158209,1662.5650446,1607.839573,1640.6237484,1670.0865997,1646.4630673,1653.8706289,1685.3757831,1661.9933964,1663.4713223,1654.5871581,1644.8408358,1627.1210343,1634.9366207,1698.8921415,1657.3569138,1692.9725608,1589.8062941,1703.6803044,1675.3264423,1709.1900478,1685.9053151,1692.7709537,1682.2884655
1300,1692.2028707,1760.4445415,1719.7592191,1771.9954363,1834.0060205,1865.6148315,1772.9792925,1839.3289191,1798.9321743,1675.4366231,1828.7277003,1785.7148724,1799.8574954,1799.3241386,1811.8010298,1857.2242251,1902.9568396,1866.3807273,1825.9264321,1768.6720777,1874.3858053,1790.8316331,1952.5828829,1763.960987,1804.6546956,1833.0874522,1940.5468024,1841.2113436,1865.6198456
