Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
1201,3177.7166845,3141.4623149,3186.9439155,3176.8439717,3176.1649211,3307.8305529,3165.4424262,3199.8380531,3238.2728976,3227.0875679,3205.9948801,3166.9475581,3154.8806613,3237.6602748,3203.8385898,3131.3866463,3124.4534767,3141.2356151,3123.7167929,3256.8436306,3187.6431089,3241.512835,3277.6635306,3196.2389543,3197.1162575,3244.1171269,3234.9012554,3216.8791824,3263.1268875
1202,2217.0975332,2173.2925389,2137.5082646,2155.2297522,2162.5033815,2114.5334931,2164.4902126,2155.8824375,2151.9392193,2158.0854845,2175.2815142,2152.8707119,2161.5439869,2132.9609048,2176.3232941,2171.0443655,2186.510565,2130.2394128,2210.3252716,2251.4951681,2275.8447661,2163.2007895,2313.5577083,2207.9978106,2125.669855,2142.5877422,2104.4685567,2072.8249273,2193.1239291
1203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1205,2585.707892,2557.9823229,2562.4026493,2624.0522765,2593.3917617,2691.551214,2625.3733347,2617.393307,2665.7776979,2751.8420073,2769.325053,2875.7553825,2771.4322748,2841.0320904,2880.4856693,2850.0731352,2631.7601356,2534.2283477,2510.570226,2451.8839763,2438.826026,2474.9006657,2737.5792169,2535.461806,2519.7384417,2421.8757136,2409.933456,2497.3489752,2432.521479
1206,2649.2559082,2586.9043428,2701.3026608,2716.5550988,2726.2129602,2662.8513561,2736.4858052,2694.1660538,2699.9682221,2663.3353706,2642.4624307,2698.4708921,2697.8945355,2719.401385,2733.909134,2742.4065851,2723.8016963,2736.1400565,2737.9044107,2696.7983636,2729.1358648,2695.268777,2829.7049183,2665.7516034,2721.4039351,2566.3355777,2591.1036047,2611.9378956,2553.9495544
1207,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
1208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1209,2320.7854605,2375.238254,2385.4287605,2422.448677,2407.6404897,2512.8164664,2492.82454,2460.5418816,2492.4810552,2407.3880733,2377.2232905,2440.4542403,2534.3825926,2501.3482477,2565.6375168,2551.9162594,2535.1894793,2507.7778061,2506.7023784,2475.9484762,2491.0371009,2480.8362897,2748.0715688,2465.7250822,2522.3556815,2392.2675179,2377.728754,2447.6917659,2379.9492173
1210,2704.8212079,2708.2437465,2722.2712362,2701.2272579,2723.7200674,2490.0046675,2822.7672564,2716.0289753,2708.6589915,2716.9505805,2689.8460796,2686.9871879,2661.4922593,2661.24635,2677.5075303,2636.6661292,2647.1237503,2655.0960706,2686.3867716,2664.6914068,2668.6049609,2678.3581186,2503.7741928,2583.8422083,2642.3334775,2585.017714,2565.0267305,2578.5955681,2607.4637474
1211,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1213,2650.4891488,2683.9848222,2774.3688259,2702.0395928,2828.2115816,2838.9859513,2688.5283532,2688.4294456,2638.7394506,2708.7857146,2706.1442136,2780.8315611,2667.2674367,2842.3697129,2734.1303106,2697.7677342,2747.3764158,2712.3829782,2755.1290931,2720.8590605,2802.7203244,2807.6621955,2406.8172599,2639.9508688,2765.9824841,2730.9820828,2781.5003279,2682.1572407,2690.2701639
1214,2570.5988047,2541.2051238,2516.436893,2502.0060874,2504.3619794,2600.208149,2347.8799896,2519.0895253,2500.6682084,2533.5997124,2524.5695606,2502.0494114,2485.613479,2505.3447877,2470.7520969,2484.5692273,2424.2485241,2446.5881861,2421.3304756,2411.7455474,2485.5779691,2412.477645,2166.3569255,2390.6284004,2317.4797132,2443.6693576,2440.4100622,2467.3800374,2366.4983929
1215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1217,2686.4037761,2677.6798476,2745.0860404,2705.1823414,2719.7002946,2672.238855,2686.4889164,2705.8606268,2642.3853977,2713.1220791,2676.2411017,2681.5050777,2701.970621,2619.8030831,2711.5809479,2624.5447505,2659.7729323,2653.0295803,2643.7245458,2735.6236904,2596.8433162,2731.7822586,2699.9694862,2762.5452303,2730.1454208,2671.1821873,2642.9138498,2701.9322141,2664.9183879
1218,2228.9668639,2215.7434922,2181.0378607,2196.5951613,2212.2143936,2254.3035985,2232.9529745,2248.5493729,2120.0140402,2205.2032719,2262.7811872,2199.0292029,2242.5731824,2259.7785874,2229.6723052,2240.0193895,2296.528632,2239.0907536,2293.4778889,2243.1286453,2276.5679809,2260.9506752,2681.8902481,2251.2621011,2218.7289951,2334.6907307,2293.8093795,2276.3711716,2150.7766035
1219,2072.1580826,2090.3772317,2169.3401462,2193.7396025,2196.730234,2397.6610783,2440.0076438,2287.6655633,2134.8336754,2040.9595521,1943.5270722,1930.6404214,2137.4589431,2055.5448055,1995.4430942,2040.9974839,2165.1771403,2118.9706642,2101.6105692,2185.5813201,2212.446171,2263.583983,2512.338491,2127.9557394,2295.9503843,2143.7951388,2113.2611299,2086.795348,2089.7073852
1220,2455.4035826,2520.1359335,2492.40752,2512.0010962,2534.2994845,2545.3062503,2595.7918415,2600.4530575,2329.3281961,2432.3893807,2529.3240124,2493.0578635,2413.3964489,2412.1104042,2470.3937956,2399.7925313,2312.4081797,2361.4152905,2318.4219745,2581.6863995,2394.9356522,2509.3872031,2465.2694971,2426.8565247,2421.3028857,2362.0573018,2426.5097479,2430.750137,2653.1331883
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,2234.1842141,2251.9187944,2260.1672794,2270.6965723,2290.7744112,2260.9238031,2339.7634568,2269.8290474,2288.0957084,2261.3569264,2247.0082114,2263.3551774,2266.5584864,2253.5947955,2256.4155688,2325.6494008,2344.7885469,2307.4912007,2290.1231678,2264.4842262,2261.1030807,2296.5606874,2187.1948839,2190.0719307,2213.6598266,2152.3430349,2241.610218,2179.0377598,2170.5021613
1223,4561.0280716,4536.6814554,4396.95848,4323.593291,4202.4137657,4035.9747359,4151.984241,3829.701911,3312.7469433,3092.4063274,3009.5899011,2591.0201615,2632.1788557,2582.3897661,2368.0217744,2309.8703347,2052.8615959,1919.487593,1798.6984285,1816.7960878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.6938238,0.0
1224,2627.3270876,2633.4590912,2794.4997061,2744.7428122,2787.3918347,2755.0124544,2735.553494,2692.1363937,2689.0068579,2719.9534941,2651.2899096,2669.9145281,2675.0443896,2798.9324291,2752.145884,2695.4344498,2699.595186,2662.3656489,2659.2333656,2692.7661405,2755.4288896,2745.9510015,2219.4792666,2595.174248,2594.0925608,2622.0332312,2606.286077,2558.2537165,2522.3612516
1225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1226,2092.7211149,2138.8395308,2229.7734303,2214.0151592,2236.1896595,2177.5868509,2213.6333784,2151.4742739,2133.1762529,2109.7668228,2112.6645692,2138.3240003,2165.1263197,2172.1310055,2098.7668727,2148.5067604,2160.1337283,2148.3382044,2121.3426767,2157.1535831,2144.6182864,2075.2108891,2058.6475732,2095.5220406,2084.983167,2031.5508246,2067.8887612,2025.1415572,2066.50935
1227,2763.6567117,2798.2188983,2768.923707,2712.6072715,2752.0433405,2776.8168559,2802.9220446,2740.6544025,2554.3179285,2764.9612414,2813.2541072,2709.2295947,2720.0634271,2749.2768462,2724.7341986,2715.2892207,2706.688954,2726.2468397,2819.2877103,2758.7728912,2677.3402949,2718.425803,2732.3449203,2791.9335096,2742.6267505,2816.2465472,2838.1944119,2795.0842838,2771.131904
1228,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1231,1679.3374812,1647.8289881,1722.4240155,1742.3814558,1758.6541373,1810.134022,1753.7419728,1706.6588982,1758.3682914,1719.8612705,1686.2917402,1686.3349047,1761.1925505,1774.2650837,1730.9357132,1750.5874004,1694.4313743,1751.552601,1706.61104,1718.353741,1743.7908694,1703.6606891,1645.9842577,1625.418732,1743.2364911,1671.1862666,1647.5641285,1668.1811616,1631.8508141
1232,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
1233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1234,1839.4172754,1805.5330393,1839.7234525,1839.7723296,1792.5825207,1819.5849763,1826.1560434,1824.6320314,1871.1713473,1856.8597812,1816.4876451,1833.0182487,1933.4199897,1876.8820585,1838.8710604,1913.8028165,1894.1769533,1902.733438,1841.8691887,1828.1435083,1814.2782779,1831.1435062,1853.9249603,1818.9866768,1810.4431042,1909.9848419,1888.9948063,1939.575792,1919.1410024
1235,2266.9683612,2285.4132482,2275.1976659,2277.5721908,2276.9197694,2239.7499772,2262.07909,2243.7471059,2259.085452,2262.4188365,2236.2163907,2216.8432346,2233.8918408,2192.1916423,2227.1322012,2235.582714,2221.2149242,2238.7833131,2226.4534852,2178.3794952,2261.0884629,2213.5052933,2185.7422725,2326.5571257,2284.368854,2331.9797828,2295.2885817,2278.8624185,2182.7058279
1236,2030.5450269,2011.8015896,2077.9247571,2048.7312375,2085.792602,2012.018271,2001.9884891,2018.7027413,2029.8574186,1996.8843629,2006.2580851,2026.6785771,1982.6276048,2018.4664222,2084.4217375,2019.5809767,1991.8131167,1996.56207,1969.5813186,2021.2659741,2021.1743251,2015.5414609,1905.9607128,2013.647413,2020.6059136,1940.414315,1950.6844485,2001.3127178,1975.5444809
1237,2394.7312939,2398.0569782,2353.131747,2334.0755072,2331.3742777,2340.017952,2325.8566896,2356.9791535,2363.8120189,2344.0742968,2339.1013801,2319.8632454,2224.0583741,2251.4858062,2283.1172675,2233.3878581,2288.57523,2267.8515713,2309.5863056,2284.9987885,2261.391869,2247.9278745,2197.7414808,2269.4142432,2312.5824892,2302.5942295,2248.3791787,2213.3759047,2231.956768
1238,2114.239233,2086.4054837,2105.9445289,2105.7854456,2102.1606257,2135.6598685,2066.9405707,2120.2425402,2096.6698381,2128.7063949,2089.9735237,2092.4353907,2083.1243705,2110.433327,2136.1307424,2177.2605933,2165.8013839,2126.3492498,2087.6119129,2035.138403,2089.7799891,2144.2994159,1824.8689059,2061.9115999,2078.8147815,2070.9138623,2060.0273951,2102.7170511,2054.1255727
1239,2214.8896816,2208.489772,2212.2874176,2192.599689,2208.1171468,2247.6835577,2185.5584532,2218.7805398,2201.1256618,2211.4456396,2207.3162852,2178.0204318,2191.066764,2203.0028278,2132.2563844,2151.6960079,2108.9902169,2116.4367248,2153.5395883,2166.2346852,2085.6934241,2118.7873587,1899.6660534,2164.4037283,2142.1366324,2311.6595217,2232.9742143,2302.1485245,2217.0561209
1240,2079.9921038,2134.2413746,2124.8700534,2059.2851338,2044.5069542,1896.0680174,2108.5268715,2035.6447076,2102.1120408,2070.9442421,2049.0522003,2053.7039524,2091.4735285,2067.7709504,2037.1933625,2291.8815014,2208.9508486,2188.0098332,2107.210539,1972.1076077,2157.3721047,1977.1847832,1695.1784105,1892.0593475,1902.207062,1936.9032198,2036.4780197,1993.3215381,2042.2576526
1241,2575.6790883,2397.6257544,2395.7890513,2396.8864656,2332.0690039,2314.602902,2219.7116269,2322.7028198,2427.7918118,2365.8551681,2369.3509193,2444.6351124,2341.9725414,2292.5889137,2446.4492132,2432.2219683,2471.4965089,2400.3543957,2555.3546053,2534.8790929,2539.4956107,2460.5299214,2560.4270589,2290.8859705,2343.3582862,2254.8090127,2204.4322822,2269.3743359,2331.7886771
1242,2503.4048957,2493.2326728,2466.1758635,2431.6048896,2482.4892787,2355.6903008,2437.5526282,2448.983178,2395.2981561,2479.7907872,2402.2616871,2440.3365054,2325.6663592,2339.0424069,2452.494409,2359.9552309,2319.6864141,2362.8839786,2403.6642622,2443.6001101,2417.7842246,2344.8131674,2189.0604194,2383.5578947,2405.8804446,2373.9298281,2362.0411077,2396.6631746,2285.3373222
1243,2311.299139,2265.6239041,2236.9496078,2199.3036239,2233.6048174,2152.7084707,2240.5820797,2247.076542,2204.0426458,2295.0380322,2240.7665256,2152.3776871,2102.9152699,2159.5029543,2181.2965717,2159.2467265,2160.3312051,2145.1866017,2134.9351663,2212.0112961,2126.7317039,2159.3807835,2139.0497034,2387.1013126,2188.5783096,2254.9544051,2263.6712496,2318.5336298,2372.5582576
1244,2170.5138629,2182.963677,2191.8164159,2225.0091175,2245.6637721,2262.0123799,2272.3366881,2270.1363189,2248.1109886,2185.2166611,2194.6822638,2234.1305342,2332.8399295,2224.7783708,2240.1474315,2220.0496173,2265.8875921,2240.889711,2266.0916605,2269.3513202,2248.2269631,2203.044361,2345.4817617,2224.4121791,2265.2442795,2174.9069529,2139.2414646,2168.4743121,2100.2735396
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1248,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1249,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
1250,2395.6667291,2269.694846,2385.2163231,2361.6467831,2350.0918201,2521.6190294,2283.4850461,2368.0675483,2356.0016653,2427.6437337,2434.2182424,2406.6206463,2254.3779385,2395.1886926,2327.2374474,2271.3103687,2354.881803,2349.4423653,2353.399708,2466.2200307,2445.5750777,2395.1357035,2249.6833186,2262.9689617,2254.8957243,2296.3363768,2274.0963271,2268.5985552,2245.7403168
1251,2316.9255485,2319.0266659,2341.3344343,2350.1072565,2356.987212,2524.8773481,2339.5219367,2374.438652,2475.5291537,2321.7829451,2441.7661132,2381.240426,2471.43228,2533.7637088,2533.7188678,2452.9192091,2299.0974788,2368.077832,2533.3969174,2440.3234118,2382.6344506,2418.4295729,2607.3550368,2615.448995,2441.259233,2403.8073942,2500.9015508,2379.5294428,2463.7859903
1252,2424.8138794,2516.0505274,2442.2283929,2476.954591,2460.8525562,2599.1982637,2622.0642532,2566.9959609,2572.8265172,2518.2871167,2570.8334541,2578.7261508,2638.1519381,2603.1047614,2605.8771738,2609.7464295,2594.5189107,2627.3711442,2586.6179466,2568.2997313,2639.5242629,2583.7695076,2452.9399387,2552.2582883,2617.8081883,2454.9345917,2425.4718447,2507.361474,2322.5156471
1253,2823.0339682,2787.681936,2765.0753466,2768.6634356,2741.4701608,2779.4772605,2833.8223444,2798.8085131,2791.5284498,2801.5849642,2786.5486902,2738.2313548,2786.3905597,2753.7503449,2786.3118039,2770.0768375,2792.5210644,2781.3607081,2765.4151208,2860.3689779,2831.1728804,2833.2964574,2848.8362314,2831.1009612,2786.994587,2876.1241756,2771.9377502,2829.6212575,2800.9253691
1254,2596.4625402,2560.7091971,2558.8307049,2538.5386902,2582.685113,2579.2533705,2537.7982715,2563.1101422,2484.2941297,2552.9487358,2563.1928925,2570.0826091,2395.8194947,2395.0150184,2547.756608,2388.3228266,2385.7808127,2439.2232861,2544.5610508,2578.5447474,2514.3324017,2553.4229198,2283.7931361,2488.2533215,2549.8402202,2503.6115739,2511.0538519,2446.7838732,2362.6577544
1255,1908.0481403,1956.7105444,2136.1328992,2109.0432867,2120.4012017,2053.4126318,2142.7799142,2087.7728011,2155.359182,2151.6712454,2039.3613061,2066.0940504,2109.000846,2161.3152946,2095.0760351,2062.5109794,2046.3406398,2087.2107586,2003.7262898,2064.0797538,2109.1454599,2099.3675768,2244.8027108,2055.0038616,2028.3438883,2064.1952339,2017.2008419,2088.9487099,2090.2859994
1256,1819.7135242,1826.0172342,1886.0723693,1852.5642245,1834.5430677,1704.6766539,1821.579128,1827.9540533,1865.8645746,1837.3579732,1790.7871605,1797.1068317,1678.7054033,1724.2276564,1790.3785313,1699.8205939,1690.4805621,1758.0906033,1782.9079172,1729.3627537,1837.3544881,1784.7880636,1728.6833284,1761.6913032,1706.8373154,1801.5082714,1776.1237003,1836.927396,1771.8856353
1257,2779.0233561,2720.6698805,2846.7574424,2808.2989572,2794.1213433,2657.4339309,2756.2317491,2735.792249,2759.8834932,2742.0314927,2743.5029781,2821.1085756,2739.7597062,2699.7776628,2685.8706475,2745.1386797,2797.7741054,2809.225137,2823.6619368,2741.4304282,2744.9880609,2688.6966546,2568.4684881,2736.287529,2745.4852446,2682.2792512,2740.4069775,2719.9458598,2725.0572094
1258,1983.1142849,2030.1256383,1961.0567541,2004.020901,2000.510812,1912.7697125,2054.6174327,1941.9539837,2013.7902391,1965.4553261,1997.1637365,1980.2037095,1899.8769424,1856.680655,1969.2261946,1909.9973369,1864.3179602,1861.316099,2003.4922633,2021.4715996,1987.4386633,1912.6240527,1995.2332843,2038.9787281,1917.3513762,1880.436037,1951.4882184,1923.1046547,1947.8899257
1259,2516.4110863,2612.4732724,2796.1415963,2779.6560658,2795.1503835,2713.5568129,2852.2027175,2739.4174892,2740.4542895,2694.1516561,2609.4818877,2668.6362666,2774.0071755,2737.5312802,2722.9167547,2728.6828251,2715.7314061,2726.9393201,2673.9697843,2602.7362031,2820.8291797,2724.5092417,2335.488685,2576.7625533,2497.376081,2440.8152353,2612.1781786,2561.4286275,2442.0480981
1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2121.7868468,2174.8399775,2127.5363089,2168.7041928,2148.8558743,2234.3784844,2156.9851315,2174.0792462,2107.264907,2184.9541492,2205.4808093,2213.5103354,2212.2637088,2134.0044713,2185.1047006,2162.5176775,2152.6886598,2196.0739759,2209.7050478,2172.482366,2238.6964625,2139.1057243,2222.4938241,2256.7254747,2186.15562,2135.857795,2111.5308762,2183.3971876,2135.4570268
1262,2402.600823,2396.6817907,2445.1092167,2455.7631473,2423.2888518,2512.8688131,2487.2598643,2483.8491835,2510.0419842,2432.3863779,2501.5102907,2474.5010509,2592.1099212,2501.7533129,2516.8987956,2548.6030122,2520.5740038,2524.4893597,2534.3695268,2481.6637792,2510.8890584,2464.1524074,2553.8479958,2503.6243742,2524.5226444,2500.612259,2505.2387555,2547.8832048,2521.3276274
1263,3242.5898214,3243.5319742,3237.1769842,3255.6628897,3241.0029033,3175.9471483,3255.725058,3223.0339467,3118.3974461,3206.0959772,3201.4076835,3177.1837346,3133.0637205,3114.9696434,3114.2186699,3139.5409391,3142.1183168,3148.9312589,3128.3563183,3171.2807706,3071.0296698,3115.5039903,3003.1413937,3222.9330717,3194.6333016,3256.3970281,3285.6943944,3277.2362906,3310.7325952
1264,1872.8671055,1951.9989258,1974.7638758,1929.2109261,1953.3145059,1890.5712421,1925.1429884,1939.949941,1996.8576027,2051.5079638,2130.7770058,2116.5123995,2259.8125984,2006.9056064,1862.2213443,1864.7753165,1806.7335293,1919.9694747,1954.4872045,1963.5974971,0.0,1877.6253426,1942.684852,2050.8410009,1997.4670185,1985.8964484,2021.9407681,2074.1101296,2085.5022724
1265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1267,2586.0979573,2551.0145664,2490.2555924,2577.9777027,2752.2145028,2639.8887255,2828.1886702,2585.5276598,2874.8849366,2647.3206258,2547.992303,2865.5724081,2565.1157704,2419.832112,2550.7492235,2478.0337443,2352.321638,2587.3384744,2815.4941072,2901.4152528,2611.8728317,2607.7638515,2980.548672,2637.7177459,2769.7493277,2814.377129,2823.2188241,2470.996302,2714.7248649
1268,1883.2541564,1901.8995067,1794.591062,1842.6637807,1882.3567814,1845.7932459,1838.072248,1877.1377697,1823.2876068,1819.7673312,1899.0670519,1888.709598,1785.0470891,1850.9782973,1825.5632393,1834.6368102,1763.6259107,1818.9219309,1802.7162815,1802.9865619,1861.4813898,1851.587865,1929.3797271,1840.4126619,1776.0459181,1635.4374377,1658.5033472,1672.610791,1589.8740053
1269,2101.768676,2121.2812709,2138.0223703,2139.6265296,2074.7363701,2089.1519287,2146.9261761,2095.6829793,2242.1787034,2181.8982434,2042.710312,2119.1453104,2058.7521299,2091.1500144,2032.438731,2046.8271916,2004.0688093,2037.5937108,2000.2190987,2119.3936005,1984.5512712,2053.0719287,1992.0699259,2005.7910751,2064.9327287,2063.5541177,2055.5858813,2076.832222,2049.9740258
1270,2265.0843594,2171.0918548,2223.4645649,2164.0701729,2131.1555446,2043.7283339,2121.6968098,2160.8101798,2126.0798772,2243.8564877,2233.4419368,2189.6663597,2261.5776045,1875.1910419,2186.5402683,2181.9058162,2211.9416434,2148.0720791,2157.1731297,2195.4373745,2201.2570238,2211.2567086,2169.8971751,2262.2567191,2069.7619002,2289.5846408,2191.2463287,2189.1265686,2218.4223458
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,2025.1646054,2122.4991511,0.0,0.0,0.0,2363.9488435,0.0,2207.3912991,2346.4235503,2139.7003242,2168.4104889,2235.7604231,2305.380865,2306.4955803,2317.9517009,2298.3817168,2281.8084825,2269.601717,2299.1232219,2189.2451024,2312.8016088,2316.3186617,2596.0908755,2240.0365025,2245.2762735,2127.8522626,2030.9199082,2104.6103241,0.0
