ObservedAt:	2006-08-23T03:41:12
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          482.54          693.55          2.9454          2.9686          2.9570          445.75         5626.55         6256.69         6155.13
          877.41           73.50          3.9267          0.0000          1.9633          482.42         5743.74         6793.46            0.00
          666.32          518.81          3.8010          3.9619          3.8814          438.97         5563.27         6421.16         6861.12
          109.66          733.24          7.7470          7.6070          7.6770            0.00            0.00            0.00            0.00
          677.53          379.31          4.3392          4.4999          4.4196          442.07         5084.88         6479.28         8341.65
          110.34          733.24          6.4220          7.6076          7.0148            0.00            0.00            0.00            0.00
          797.34           90.56          3.3539          3.7056          3.5298          482.40        10946.61        12384.05        12894.45
          697.11          219.70          3.6705          3.8724          3.7715          448.94        10670.96        12332.05        12898.12
           93.96           79.64          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          207.84          858.38          3.5993          4.3587          3.9790          446.19         6158.01         7086.03         7574.93
          839.04          103.57          3.9546          3.4539          3.7042          468.59         5243.09         5883.55         6007.91
          819.10          939.47          5.8318          3.7583          4.7950          418.08         4895.55         5955.60         7271.74
           47.19           36.48          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          477.09          730.35          4.9458          5.5118          5.2288          444.96         8203.45        10494.39        12482.54
          459.88          170.51          3.7051          3.9119          3.8085          459.75         5812.99         6649.13         6947.36
          819.34          939.51          7.2134          3.9244          5.5689          418.08         4621.16         6029.96         7588.31
          198.07          521.83          4.1117          5.1961          4.6539          451.09         6060.71         7600.32         8802.32
          690.19           56.92          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          929.88          790.58          4.6122          7.6295          6.1209          421.67         4579.66         6237.69         8158.26
           55.25           15.46          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          929.88          790.59          4.6122          7.6192          6.1157          421.67         4579.66         6237.69         8158.26
          833.50          799.71          3.9522          3.9490          3.9506          423.74         8666.72        10157.14        10707.99
           85.49          201.89          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          573.85          189.46          3.4181          3.8836          3.6508          454.26         5993.97         6926.98         7177.15
           47.59           36.52          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          477.08          730.17          4.9519          5.5030          5.2275          444.96         8203.45        10494.39        12482.54
          547.73           23.06          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          477.01          730.46          4.9977          5.5332          5.2655          444.96         8203.45        10494.39        12482.54
           55.55           15.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          855.92          276.58          3.4324          3.4453          3.4388          438.49         5880.33         6752.78         6979.96
          571.96          897.58          3.4394          4.5538          3.9966          428.51         5406.11         6367.45         6708.68
          494.54          718.50          4.3991          3.5631          3.9811          444.96         4805.07         5780.85         6297.21
          831.96          182.87          3.6396          4.2398          3.9397          450.22         4747.14         5555.17         5848.16
          754.38          378.90          4.4517          4.3647          4.4082          442.21         5004.54         6231.95         7136.10
          621.34          950.16          4.0074          3.7033          3.8554          430.02         8251.14         9580.41        10124.23
          363.04          562.22          4.7371          4.1736          4.4553          456.93         7954.27         9902.12        11807.84
          604.92          737.54          4.4298          3.8560          4.1429          436.40         8326.93         9745.12        10503.45
          754.98          122.08          1.7877          4.1309          2.9593          465.84         4089.46         4515.60         4576.43
          363.15          562.11          4.7319          4.2138          4.4729          456.93         7954.23         9902.07        11807.74
          694.48          961.25          3.4121          3.8155          3.6138          429.47         5795.72         6682.22         7178.33
          715.38           67.55          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          365.58           43.67          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          232.42          722.34          4.2122          4.4792          4.3457          447.23         5409.71         6616.95         8068.46
          476.81          430.37          3.5445          3.7528          3.6486          452.57         5093.99         5670.00         5861.24
          887.52          235.45          4.1238          3.7042          3.9140          440.83         9401.08        11152.07        11826.77
          951.18          231.37          4.3057          3.7337          4.0197          441.93         9556.27        11133.59        11857.48
          392.43          629.59          4.0951          4.3840          4.2396          446.53         9947.31        11572.12        12665.75
          328.03          599.61          4.3998          4.8266          4.6132          454.25         4821.29         5969.15         7245.64
          310.70          309.24          3.6085          3.1480          3.3782          453.29         5663.33         6455.20         6841.53
          349.50          922.56          3.2734          3.5665          3.4199          445.40         4492.89         5165.83         5563.65
          498.15          872.86          6.3843          3.2887          4.8365          438.83         4674.87         5695.11         6457.54
           64.55          151.11          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          362.91          562.08          4.7613          4.2275          4.4944          456.93         7954.31         9902.19        11807.95
          498.55          872.82          5.2889          3.5023          4.3956          438.83         4445.55         5203.64         5611.58
          757.07          491.12          2.9686          4.5558          3.7622          440.62         5027.56         5899.10         6107.31
          847.96          252.61          3.6282          4.7204          4.1743          441.40         7967.95         9329.49        10350.96
          936.07          199.28          4.2462          4.5024          4.3743          444.58         4644.76         5596.92         5948.72
          926.15          899.58          3.9081          4.6862          4.2971          397.94         7977.20         9598.16        10737.38
          792.07          267.49          4.0220          3.8180          3.9200          438.25         9262.70        10963.59        11563.16
          724.79          491.35          4.5038          6.0510          5.2774          440.62         4235.13         6018.69        11197.30
          478.07          538.36          3.6081          4.2863          3.9472          451.89         7267.75         8155.56         8710.11
          171.24          702.97          3.6794          2.8859          3.2827          446.95         5035.16         5523.12         5712.89
          205.37          981.95          3.9568          3.1838          3.5703          448.14         5504.67         6392.17         6978.08
          791.38          746.90          3.9360          4.2234          4.0797          423.73         4810.56         5807.69         6261.34
          966.98          854.14          3.5225          3.6478          3.5852          413.54         7776.97         8806.92         9175.70
          372.34          201.06          4.1681          3.5026          3.8353          463.36         6201.20         6994.77         7175.25
           42.64          458.02          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          241.37          345.51          4.7255          4.0022          4.3638          452.54         5897.65         6877.48         8029.83
          644.99          927.61          4.1221          3.7893          3.9557          422.68         4973.09         5764.27         6119.53
          847.96          253.04          3.6312          4.6984          4.1648          441.30         7970.87         9344.09        10377.23
          187.35          670.47          3.0082          3.2110          3.1096          449.07         5592.87         6272.80         6787.69
          564.31          554.83          4.2680          3.9895          4.1287          444.91         4578.98         5350.97         5859.47
          417.10          555.50          3.8417          5.0505          4.4461          448.73         4803.31         5780.43         6298.63
          910.07          686.66          4.0587          3.9060          3.9824          424.83         4687.27         5521.31         5857.46
          547.08          619.96          3.8932          4.1439          4.0186          444.37         8930.55        10360.79        11092.95
          583.67          886.91          3.2437          3.2536          3.2486          427.15         4614.59         5143.32         5176.58
          551.25           61.89          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          806.54          910.81          4.6826          4.4792          4.5809          424.44         4515.52         5526.11         6081.74
          645.90          225.38          3.5761          4.1037          3.8399          446.26         5263.21         6025.59         6259.04
          175.71          843.97          2.7354          3.2008          2.9681          446.10         4525.16         4787.68         4721.76
          116.27          924.85          6.6376          7.4014          7.0195            0.00            0.00            0.00            0.00
          105.96          130.86          4.4409          2.9254          3.6831          518.46         9684.56        10943.44        11388.88
          430.49          674.93          3.1740          2.9222          3.0481          445.78         4758.31         5195.49         5089.37
          835.49          170.52          3.7998          2.7647          3.2822          450.22         4944.13         5647.38         5770.73
          686.97          393.88          4.0661          4.4770          4.2716          442.62         4757.38         5406.11         5752.82
          358.08           40.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          417.09          555.34          3.8811          4.0542          3.9676          448.73         4854.65         5543.35         5911.35
          115.65          924.95          7.8499          7.3973          7.6236            0.00            0.00            0.00            0.00
          708.72          437.10          4.5554          4.0556          4.3055          445.86         4711.90         5710.00         6572.49
          870.94          181.05          3.8638          3.9460          3.9049          450.30         5246.19         6000.97         6319.11
          272.99          811.98          3.3347          3.5932          3.4639          443.64         9862.94        11017.73        11380.78
          682.08          375.39          4.6433          3.6806          4.1619          442.05         4251.68         5102.15         6136.31
          275.13          933.25          3.1817          3.5192          3.3504          442.95         9757.34        10734.57        10811.77
          505.45          333.15          2.7292          2.9858          2.8575          452.83         4849.38         5171.84         4966.87
          694.73          726.97          4.1598          4.3065          4.2332          433.08         4892.13         5883.82         6433.32
         1010.35          640.96          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          869.44          700.51          3.8452          4.3282          4.0867          429.42         5443.30         6862.41         7705.13
          261.12          277.68          3.1090          7.4867          5.2979          458.78         6337.22         7518.17         9668.04
          719.22          183.29          3.1337          3.6353          3.3845          454.28         4959.84         5550.47         5516.13
          417.08          555.14          3.8785          4.1462          4.0123          448.73         4854.64         5543.35         5911.35
          367.15          969.18          3.7906          3.8508          3.8207          445.20         8395.33         9537.94        10193.34
          597.96          901.52          3.1555          3.5003          3.3279          428.90         4181.93         4769.98         4759.88
          761.65          368.67          4.9498          3.8899          4.4198          442.27         3326.62         4557.23         5768.54
          222.11          221.44          4.3128          3.7021          4.0074          473.07         6455.34         7525.87         8062.87
          816.79          604.48          3.9158          3.8901          3.9029          429.71         3947.30         4588.81         4861.68
          414.41          183.53          3.9262          3.8576          3.8919          459.93         8947.01        10333.52        11040.02
          367.05          969.09          3.8254          3.8305          3.8279          445.21         8395.32         9537.92        10193.31
          545.93          789.60          3.7060          5.2164          4.4612          436.09         3917.23         4739.99         5363.36
          301.44           40.13          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          367.11          968.97          3.8028          3.8215          3.8122          445.21         8395.33         9537.93        10193.33
          719.94          600.52          3.6549          4.1870          3.9209          439.05         7639.99         8867.90         9325.17
          545.86          789.72          3.6708          5.2962          4.4835          436.09         3917.23         4739.99         5363.35
          433.26          514.05          3.7316          2.7954          3.2635          451.95         4072.19         4389.21         4430.05
          439.96          221.10          3.7601          5.4840          4.6220          455.83         4705.74         5400.59         6182.42
          667.31           43.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          760.76          525.93          4.4534          3.9628          4.2081          438.85         8189.81         9637.04        10138.16
          981.45          843.52          3.1985          2.6242          2.9114          413.29         4207.29         4809.04         4903.14
          649.95          750.21          5.3848          3.9576          4.6712          431.11         6683.57         8072.52         8995.96
          965.89          130.94          4.0818          3.8344          3.9581          454.91         4171.45         4835.70         5503.22
          145.34          165.10          3.6122          2.5827          3.0975          482.62         6037.56         6613.27         6630.81
          481.36          821.87          3.5042          5.1470          4.3256          441.83         7377.80         8796.52         9766.39
          369.96          281.34          3.3550          3.2520          3.3035          458.89         4506.16         5043.71         5105.55
          898.29          586.09          3.9090          3.6840          3.7965          426.41         4403.00         5015.16         5363.48
          265.37           70.06          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          649.76          750.00          5.4846          3.9374          4.7110          431.11         6683.63         8072.61         8996.12
          591.52          598.94          4.4347          4.4956          4.4652          443.27         5668.44         7018.41         7877.86
          236.44          286.60          3.4795          3.3028          3.3911          458.91         9265.59        10097.95        10379.53
          649.64          750.00          5.5653          3.9375          4.7514          431.10         6683.66         8072.68         8996.23
          565.79          105.48          3.5667          4.5777          4.0722          474.06         9390.35        10957.08        11911.63
          935.96           43.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          590.52          980.99          5.8250          4.7324          5.2787            0.00            0.00            0.00            0.00
          118.30          814.85          4.1026          3.0685          3.5856          461.64         7200.27         7819.47         8633.83
          199.55          163.55          5.4250          4.9361          5.1806          482.53         6125.24         8178.52        10451.28
          233.03          476.94          4.0504          4.2308          4.1406          452.62         5292.01         6271.55         6874.12
          521.90          394.07          4.3899          4.3304          4.3601          446.01         4717.83         5362.29         5688.84
          921.93          133.94          4.0520          3.3021          3.6771          454.54         4746.47         5343.38         5368.97
          270.09          767.62          3.4773          3.8503          3.6638          446.12         7763.38         8575.28         8971.24
          706.43           93.52          3.3633          3.4220          3.3926          484.50         8006.18         8974.00         9262.17
          622.48          847.49          3.9380          3.3175          3.6278          432.30         4121.90         4743.82         4994.58
          199.34          163.77          5.0934          4.9471          5.0203          482.53         6494.45         8174.52         9927.33
          450.03          420.00          4.3046          3.3701          3.8373          452.67         4439.27         5065.62         5586.25
          818.32          739.04          4.1797          3.9453          4.0625          423.75         4254.98         4993.64         5457.36
          481.33          822.09          3.5049          5.2672          4.3861          441.83         7377.81         8796.54         9766.41
          302.52          469.70          3.4346          7.4018          5.4182          460.20         3355.50         4688.67         6766.60
          481.16          822.22          3.5356          5.3606          4.4481          441.83         7377.85         8796.60         9766.52
          616.52          933.05          4.3877          4.1540          4.2709          430.00         5951.81         7193.93         7917.95
           59.01          264.53          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          481.14          822.35          3.5422          5.4695          4.5058          441.83         7377.85         8796.61         9766.53
          297.35          319.50          3.3384          4.9963          4.1673          453.34         7948.92         9141.37         9759.56
          761.43          368.51          5.7837          3.4108          4.5973          442.27         3604.04         4431.95         5811.81
          964.62          913.75          4.3853          3.9511          4.1682          397.84         2688.87         3218.85         3487.06
          507.52          426.21          2.5817          3.2912          2.9365          452.30         4293.59         4722.77         4646.47
          341.03          291.06          3.3399          3.8516          3.5958          453.39         5089.73         5601.85         5549.09
          302.42          469.59          3.3130          5.5795          4.4463          460.20         3606.88         4625.82         6416.85
          285.71           12.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          885.89          740.85          3.8315          3.6668          3.7491          423.98         3819.23         4488.58         4532.93
          189.53          698.95          3.5605          3.7437          3.6521          446.83         6217.35         7397.60         7944.84
           52.09          797.17          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          613.76          688.03          5.7256          4.5259          5.1258          440.40         4375.05         5422.57         6139.20
           52.09          797.17          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          733.99          546.48          3.8518          4.7184          4.2851          442.56         5859.11         7176.88         8270.08
          990.94           98.13          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          669.19          653.25          3.7491          3.1443          3.4467          438.58         4245.65         4828.52         4911.69
          227.03          455.14          3.7498          3.4001          3.5750          452.64         7835.02         8752.55         9366.23
          399.35          985.30          6.7150          5.8599          6.2874            0.00            0.00            0.00            0.00
          733.90          546.44          3.8259          4.6993          4.2626          442.56         5859.10         7176.88         8270.07
          759.46          333.44          4.8646          3.7804          4.3225          441.75         4396.87         5149.73         5581.25
          776.60          694.97          4.1332          3.7043          3.9188          429.73         3888.00         4559.17         4780.40
          656.30          462.00          3.1381          2.7140          2.9260          450.58         3693.58         4101.61         3895.11
          506.60          824.43          5.6390          4.0580          4.8485          442.17         5675.85         7275.71         8897.56
          226.72          455.15          3.7177          3.3982          3.5579          452.64         7835.00         8752.51         9366.16
          304.70          474.49          2.7735          3.2750          3.0242          460.20         6032.17         7048.91         8289.48
          188.60          539.51          2.7539          2.9791          2.8665          451.10         3913.79         4273.76         4167.07
          424.45          574.53          2.5645          3.9247          3.2446          448.57         3741.13         4153.13         4137.41
          848.71          416.16          3.6167          3.7433          3.6800          434.27         3788.82         4436.97         4526.21
          690.91          280.09          2.9776          3.5698          3.2737          445.92         4005.83         4529.89         4359.36
          783.12          597.03          4.3749          3.8551          4.1150          429.82         4327.10         5033.22         6011.94
          219.03          517.51          3.8990          3.6313          3.7652          451.01         7292.02         8218.97         8925.90
          198.24          715.21          3.4871          3.7176          3.6024          447.37         6663.29         7356.07         7653.36
          702.53          348.60          3.9215          5.8356          4.8786          441.68         5593.22         6964.51         7917.65
          506.70          824.20          5.5822          4.0109          4.7965          442.17         5675.80         7275.62         8897.41
           40.19          612.42          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           91.27          763.28          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          319.67          957.91          3.1962          3.6965          3.4464          443.29         4511.06         5052.89         5429.77
          559.92           99.10          3.9964          4.2062          4.1013          474.07         8922.37        10348.90        11086.18
          237.56          658.09          3.7609          4.0436          3.9023          449.83         8291.78         9473.90        10395.38
          260.46          219.91          3.5448          3.5608          3.5528          463.43         7224.98         7925.21         8046.83
          273.89         1009.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          971.56          731.94          3.5271          3.6234          3.5753          428.53         6935.10         8028.71         8336.44
          508.08          764.63          3.7314          4.9435          4.3374          444.48         3937.18         4420.36         4702.62
          909.41          797.33          4.1065          4.0020          4.0543          421.46         7486.27         8856.14         9597.59
          641.58          215.07          3.9349          4.6605          4.2977          449.97         7863.18         9167.41         9811.04
          471.76          616.65          3.9952          3.4355          3.7154          446.26         4135.93         4571.21         4758.87
          220.60          588.04          3.8220          3.0729          3.4474          455.08         7993.32         9257.41         9974.57
          960.51          316.46          2.8391          3.4745          3.1568          436.87         3657.24         4067.31         3988.40
          158.35          782.89          5.1891          3.3783          4.2837          446.25         3785.53         4263.44         4581.76
          111.73          584.92          6.0546          0.0000          3.0273          460.62         3899.04         4435.95         4886.68
          750.26          542.03          3.6112          3.5307          3.5709          439.63         3866.29         4304.22         4309.31
          304.83          474.74          3.0519          3.1529          3.1024          460.20         6374.39         6967.69         7511.43
          589.50          399.50          3.9673          3.9466          3.9570          446.11         6346.44         7541.78         8005.66
          948.21          935.86          5.6566          3.7321          4.6943          386.89         4443.36         5645.28         7150.25
          609.08          135.55          3.3415          4.2819          3.8117          461.46         7086.93         8049.48         8606.68
          682.94          241.89          4.8801          3.3184          4.0993          445.42         3398.71         4186.31         4899.15
          921.90           20.49          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          137.39          420.13          2.8650          3.7730          3.3190          450.45         3616.21         3876.29         4262.78
          185.06          764.50          2.9840          3.1462          3.0651          443.46         6607.40         7250.44         7305.35
           48.56          521.09          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          372.92           69.46          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          350.25          546.81          5.8616          3.6551          4.7583          456.77         7316.29         8501.09         9607.80
          463.61          779.08          4.5362          4.8948          4.7155          445.00         5040.98         6118.95         6898.49
          233.83          969.35          3.9342          5.5153          4.7248          448.15         4053.16         5113.11         6800.28
          516.70           57.11          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          695.96          557.09          3.6803          3.7110          3.6956          442.74         3643.38         4167.76         4151.13
          567.96          230.38          3.6477          3.6515          3.6496          447.93         4200.59         4718.08         4746.17
          572.42          329.11          6.6962          6.5872          6.6417            0.00            0.00            0.00            0.00
          233.88          969.30          3.9436          5.5384          4.7410          448.15         4053.15         5113.10         6800.27
          350.18          546.63          5.8296          3.7138          4.7717          456.77         7316.31         8501.11         9607.83
          230.23          391.92          3.2022          4.0651          3.6337          452.21         4422.67         4877.59         5035.91
          350.55          546.61          5.3025          3.2081          4.2553          456.77         7016.24         8204.78         9104.57
          214.45          790.57          3.9125          3.5304          3.7215          446.34         6404.76         7413.08         7564.94
          713.30          531.64          4.9403          3.0079          3.9741          438.86         3289.53         3962.79         4253.97
          704.81          883.41          3.7965          6.9028          5.3496          421.76         2674.42         3277.43         4618.98
          488.94          661.45          4.2005          4.3159          4.2582          447.71         3567.81         4160.37         4618.51
          342.55          864.02          4.1937          3.5485          3.8711          444.04         3826.62         4583.20         4993.18
          704.71          883.41          3.7677          6.9028          5.3353          421.76         2674.41         3277.42         4618.96
          896.49          109.53          4.0119          3.7457          3.8788          462.85         3240.86         3789.30         4081.57
           26.05          327.76          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          206.45          465.12          3.4017          3.6993          3.5505          452.66         6141.54         7170.45         9498.37
          839.54          558.90          4.2742          4.7195          4.4968          429.86         5722.46         6899.80         7540.23
          341.47          442.45          3.6685          4.4995          4.0840          456.13         6241.01         7419.58         8140.55
          158.68          637.60          5.2508          2.6030          3.9269          456.00         5631.04         6602.53         7028.44
          636.15          295.07          4.1294          4.1888          4.1591          442.68         3193.79         3980.17         4757.69
          589.64          126.97          4.9758          4.7877          4.8817          471.42         3189.70         4112.58         4789.63
          317.41          843.21          3.5487          4.5957          4.0722          445.55         6338.23         7395.75         8291.14
          770.58          286.85          3.6286          4.0440          3.8363          437.96         3942.52         4484.27         4529.78
          317.43          843.10          3.5459          4.5611          4.0535          445.55         6338.23         7395.75         8291.14
          202.88          469.07          3.7029          3.7302          3.7165          452.65         6851.76         8456.05        10892.69
          932.61          914.44          4.9605          4.5696          4.7650          397.93         3079.55         3869.87         4290.20
          191.73          357.97          4.6602          0.0000          2.3301          448.13         2981.98         3405.25         3685.25
          485.96          115.72          2.8755          3.3233          3.0994          478.37         7145.67         7919.36         7713.84
          932.42          914.43          3.1516          4.8894          4.0205          397.93         3357.33         3772.71         4150.04
          747.66          639.91          4.4140          4.7411          4.5775          438.70         2865.47         3490.52         3649.77
          495.51          348.49          3.8423          2.9592          3.4007          452.80         3343.61         3740.14         3796.00
          113.53          754.95          0.0000          3.5565          1.7783          456.55         5531.49         6314.42            0.00
          134.20          904.35          4.2937          4.2147          4.2542          447.47         3873.78         4625.10         5055.45
          894.90          869.42          4.0214          3.9483          3.9848          420.29         3414.06         3913.59         4313.35
          776.54          124.93          3.3760          5.4251          4.4005          468.33         2879.39         3430.44         3825.35
          805.01          470.57          5.0203          3.6742          4.3472          430.45         5286.19         6454.63         7191.80
           17.05          701.69          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          161.03          552.32          2.6745          5.8710          4.2727          452.33         4220.25         4964.09         5616.42
          829.49          489.80          4.0317          4.7828          4.4072          428.22         3141.41         3767.44         4141.28
           17.05          701.69          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          178.19          966.40          4.7097          3.0250          3.8674          448.19         3347.27         4304.07         5180.42
          972.95          884.23          4.2206          2.3140          3.2673          403.87         2448.82         2511.55         2396.15
          315.22          751.39          3.7069          5.0689          4.3879          447.33         5732.01         6943.83         7725.69
          740.97           83.66          3.3530          3.9062          3.6296          484.96         5719.08         6471.74         6927.16
          315.12          751.41          3.7054          5.0782          4.3918          447.33         5732.01         6943.83         7725.70
          249.48          304.55          4.4123          4.2757          4.3440          452.42         5328.89         6109.46         6734.34
          786.15          347.46          3.0758          4.1871          3.6315          436.04         3342.19         3784.35         4052.91
          314.95          751.69          4.0286          4.4550          4.2418          447.33         5600.43         6881.35         7633.34
          866.58          766.89          4.0930          4.8881          4.4906          423.71         3000.48         3650.61         3998.00
          154.18          749.53          4.5911          3.2355          3.9133          443.31         6857.28         7643.34         8004.69
          866.41          766.76          4.6189          4.8766          4.7477          423.71         3075.13         3782.48         4248.63
          639.46          631.46          3.3387          3.5052          3.4219          442.44         5679.70         6608.45         7035.16
          470.92         1008.40          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          872.19          905.11          4.8429          5.7919          5.3174          423.97         2342.09         2815.79         3492.36
          139.47          176.47          3.4357          4.4918          3.9637          482.60         5987.73         6978.79         7534.98
           21.12          497.58          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          463.50          536.43          3.3309          4.7072          4.0191          451.91         6228.81         7339.28         7899.51
          292.08          875.96          3.0818          3.1314          3.1066          443.11         3919.92         4158.54         4004.39
          522.92          362.05          5.4242          4.7833          5.1038          445.34         4858.15         5884.72         6947.28
          194.93          726.71          3.5599          3.8890          3.7245          447.36         3553.30         4087.04         4351.01
          872.31          905.10          4.8543          5.7935          5.3239          423.97         2342.13         2815.85         3492.47
          182.41          141.55          3.0616          3.2117          3.1366          490.87         6340.39         7055.24         7095.80
          433.32          488.06          3.6622          3.1252          3.3937          451.91         3302.74         3726.52         3891.55
          553.70          131.02          3.0752          3.9658          3.5205          461.70         3383.13         3988.08         4394.16
          731.69          632.78          5.4242          5.1033          5.2638          438.88         3494.94         4627.86         5548.63
          271.04          415.95          3.3816          3.5396          3.4606          455.39         5226.27         5749.61         5909.31
          756.52          511.12          3.6063          3.7470          3.6766          439.95         5484.33         6384.03         6573.22
          133.97          797.94          3.2820          3.0640          3.1730          446.05         4890.96         5347.37         5470.46
          264.88          404.45          5.9635          2.8214          4.3924          454.87         3267.16         3764.07         4432.38
          133.97          797.94          3.2820          3.0640          3.1730          446.05         4890.96         5347.37         5470.46
          134.11          903.89          4.2206          4.0344          4.1275          447.47         3873.72         4625.01         5055.30
           99.27          410.63          6.6570          7.4723          7.0646            0.00            0.00            0.00            0.00
          829.34          442.66          4.5320          4.1220          4.3270          433.50         2973.84         3685.16         4037.02
          540.92          755.34          3.9052          5.1888          4.5470          436.18         3467.26         3911.67         4105.64
          601.58          778.94          4.3313          3.6395          3.9854          436.02         5907.14         6913.68         7268.22
          539.06          674.43          3.9176          3.8474          3.8825          440.43         4702.33         5634.19         6147.86
          829.52          442.52          4.7516          4.0207          4.3862          433.50         2889.21         3580.42         3953.13
          501.51          830.47          3.4744          5.1657          4.3200          441.54         4358.79         5378.43         6559.42
          415.47          133.00          4.2459          4.3574          4.3017          466.69         5371.62         6368.20         7127.72
          876.50          673.43          4.4243          3.1443          3.7843          429.53         2725.63         3250.95         3248.50
          175.40          787.62          3.0072          3.5519          3.2795          446.28         5696.98         6109.36         6238.01
          382.27         1010.02          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          383.66          702.97          3.2961          3.2545          3.2753          448.84         5373.02         5892.21         6007.25
          930.21          839.94          3.9534          4.0324          3.9929          413.83         5161.82         5921.47         6326.49
          379.49          636.47          3.0959          3.6709          3.3834          452.49         6683.19         7656.07         7931.37
           98.79          410.49          7.5275          7.6406          7.5841            0.00            0.00            0.00            0.00
          732.45          938.43          2.6011          3.4093          3.0052          425.51         3034.99         3309.22         3398.88
          183.99          821.58          3.5869          3.1867          3.3868          441.56         4860.76         5366.43         5336.71
          550.95          232.10          2.7814          3.8212          3.3013          447.91         3673.97         4065.14         4083.98
          718.46          508.16          4.8039          4.0831          4.4435          440.62         4286.85         5232.21         5933.01
          275.06          828.45          3.3624          2.2736          2.8180          443.63         3318.99         3605.80         3709.54
          728.04          380.99          3.9208          3.2561          3.5884          442.06         3097.64         3507.68         3490.82
          786.17           25.52          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          592.65          428.57          7.1679          4.2702          5.7190          445.25         2688.24         3769.53         4694.72
          999.90          922.45          0.0000          0.0000          0.0000          397.74         1741.47         1687.86         1016.16
          549.40          921.77          4.7383          5.5118          5.1251          428.71         3196.81         3937.29         4444.84
          993.01         1001.64          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
