star	20b	20v	20r	20i	22v	22r	22i	20r-20i	22r-22i	mean r-i
3368	18.00617210429574	18.178416688462068	15.812925293513626	14.300556560045736	17.29316891641733	15.804367932557987	14.451697351029262	1.5123687334678895	1.3526705815287254	1.4325196574983075
3369	18.139455201166452		17.524196941272056	15.784218854565534		17.56279249267996	15.887414158975842	1.7399780867065218	1.6753783337041188	1.7076782102053203
3370		18.54809818393128	16.654470942898556	15.087101316849857	21.21505060291043	21.152970503327094	15.20550605721472	1.5673696260486984	5.947464446112374	3.757417036080536
3371			17.160166239422217	15.278288659433816		17.219474830451723	15.2708382883775	1.8818775799884015	1.9486365420742242	1.9152570610313129
3372	17.399194715333422	16.80462499609748	15.745997097529159	14.630857999538282	16.55522440675193	15.883411201531974	14.587409994482254	1.1151390979908768	1.29600120704972	1.2055701525202984
3373	18.991590751511772	18.13334389689191	17.5177478118258	15.564219468797113		18.924566117390274	16.119990190054587	1.9535283430286867	2.804575927335687	2.379052135182187
3374										
3375	17.902197273606113	16.979179070799834	16.421634073614307	16.01154784390755	17.785781230612326	16.570969997165175	16.306697327459304	0.41008622970675646	0.26427266970587127	0.33717944970631386
3376		19.164776569154526	18.042612128155227	15.195974718046061		19.770426188454493	15.250261432053513	2.8466374101091656	4.52016475640098	3.683401083255073
3377										
3378	20.972913631620155	15.961438367909807	14.136160861045513	11.849773071337635				2.2863877897078773		2.2863877897078773
3379	22.39281226610589	20.07729028509168	17.454712193302626	16.171848906405824		18.264927109221517	17.714367656490992	1.2828632868968022	0.5505594527305249	0.9167113698136635
3380	17.529844615221464	17.143485178531865	16.383227643654127	15.035336532839153	17.622740666604745	16.691765974598265	15.631168115405103	1.3478911108149738	1.0605978591931624	1.204244485004068
3381		19.22256032373636		16.16050210402891			16.914123851059493			
3382		21.39573701831847	17.662034632344053	15.560850599834232		18.42352274657077	15.715261956895784	2.1011840325098206	2.7082607896749877	2.404722411092404
3383										
3384		18.32957450680552	16.94824437973354	15.183514132467593	18.139350142512523	16.701186184475645	15.220186135449413	1.7647302472659483	1.4810000490262318	1.62286514814609
3385	19.846017718730444	17.959039810521087	16.94915747093209	15.420306676318859	18.89695463079216	16.99259850710357	15.852244821263522	1.5288507946132306	1.1403536858400471	1.3346022402266389
3386	18.855922804984854	19.16337051281129	17.097163125768827	15.486943998187423	18.878882425152252	20.109200180047406	15.49102263351402	1.610219127581404	4.618177546533385	3.1141983370573945
3387	17.63986894728923	14.134364928479565	12.658214430242822	11.615835756803175		12.814888210536012		1.0423786734396465		1.0423786734396465
3388	18.272860514489118	17.656214553929743	16.672332493784154	16.080689538376415	16.55931727390388	17.370703223316365	15.912466926643301	0.5916429554077389	1.4582362966730642	1.0249396260404016
3389				15.976272452224872	16.866828644502	17.64521332330866				
3390	20.27474732279055	17.360774328513646	16.21700342159707	15.088056644579705	16.81304528887015	16.447932136153035	15.047043070278402	1.1289467770173651	1.4008890658746331	1.2649179214459991
3391										
3392					19.115296251008935	17.08318582825809	15.274625694818944		1.8085601334391477	1.8085601334391477
3393	17.617989885554813	17.207448127552514	16.98828720466411	15.345095237896839	15.443553581929176	16.042934067510103		1.6431919667672723		1.6431919667672723
3394		17.854283311162362	16.510627169700832	14.85745674868198		16.88225657611228	15.180713013478428	1.653170421018853	1.7015435626338515	1.6773569918263522
3395				16.422781741329192	19.027168733324604		18.685592398265296			
3396	18.849947813929816	17.121532558849218	15.995903349281491	15.091573875683668	17.144515091569883	16.068149164893605	15.251473751301553	0.9043294735978229	0.8166754135920513	0.8605024435949371
3397			17.31023688236877	15.323092031974657	20.780786034963818	19.766958637649157	16.05210957499331	1.9871448503941131	3.7148490626558477	2.8509969565249804
3398										
3399	18.35569251323052	18.46125450882382	16.71253427575861	14.554904699187233	19.825485499912492	16.66959861568133	14.56651688780237	2.1576295765713773	2.10308172787896	2.1303556522251688
3400	17.61418780062699	16.831056708011605	15.745763946673465	14.405034097495937	16.750540497452818	15.964561268564877	14.580731210558696	1.340729849177528	1.3838300580061809	1.3622799535918544
3401	21.35103213534949	18.222128754797755		15.597773339714418	18.322920377775965		16.381069054498006			
3402						15.570532396212268				
3403										
3404		19.795697776337505	16.286759647982116	14.532672286574806	17.4501632948217	16.566421269932786	14.597861772268537	1.7540873614073096	1.9685594976642484	1.861323429535779
3405	19.828334590621218	20.728682800636307	16.639115941042817	14.785643464468286	16.425245619602617	15.801365148986388	14.604042828423925	1.853472476574531	1.1973223205624635	1.5253973985684972
3406	18.928074046367904	16.942498507830905	15.942163448593929	14.503246197048755	17.667015831794323	15.959033773589578	14.812496351965944	1.438917251545174	1.1465374216236341	1.292727336584404
3407		17.64091508955557	17.240257890213133	15.606394812597927	17.260703787562434	19.019524733476572	15.598061717473918	1.6338630776152065	3.4214630160026545	2.5276630468089305
3408		18.576192873970136		14.95626755373177	18.881705486714402		15.049786397022544			
3409		17.631473165080727	16.53021491323325	16.62435051485096	17.591742186345726	16.422554005303553	16.61026489730947	-0.09413560161770818	-0.18771089200591717	-0.14092324681181267
3410			17.430083321785453	15.504456532285285	18.530918992545097	17.01580652559484	15.717533075428618	1.9256267895001677	1.2982734501662225	1.6119501198331951
3411	17.665928279352137	19.25810374514537	16.900151157830464	15.018744814743929	17.935657036841647	17.334596645385595	15.128475820311564	1.8814063430865353	2.2061208250740307	2.043763584080283
3412					16.85416768728767	16.477698762266712	16.001972930328602		0.47572583193811013	0.47572583193811013
3413										
3414		18.696951294759476	17.209229178872654	15.510752694027357	17.58258411050195	16.8888324403507	15.941242151465396	1.6984764848452976	0.9475902888853049	1.3230333868653013
3415	23.475796821896466		16.716387380364104	14.822998965907534		16.970937578969444	14.915392300238995	1.8933884144565702	2.055545278730449	1.9744668465935096
3416		22.208663763434373	17.148687645731208	15.309323735118685		17.97499860959273	15.846795210227816	1.8393639106125228	2.1282033993649154	1.9837836549887191
3417	18.50667128444651	17.421972651348135	16.806539022879107							
3418		19.95488042338913	16.89314222763236	15.188106905347384		16.86738782394415		1.7050353222849761		1.7050353222849761
3419			18.400060791686634	16.045699840348654	21.92225626226562	18.06402151418028	17.746109963615538	2.3543609513379806	0.31791155056474096	1.3361362509513608
3420	18.36854673851416	17.55630812118763	16.268035191026435	15.665171978159892	16.71728232376819	16.39792384502776	15.750464899283699	0.6028632128665432	0.6474589457440594	0.6251610793053013
3421		17.05640756276659	16.850125040706754	15.786743690748494	16.930946291833905	16.27245741417564	15.874624889665581	1.0633813499582594	0.39783252451005957	0.7306069372341595
3422			16.566447156127378	14.88916711421918	18.406447906175767	16.76719424449239	15.25408535895994	1.6772800419081975	1.51310888553245	1.5951944637203237
3423	17.44925815227822	18.60611392485839	16.34097907298027	13.860851135170057	18.673350009336218	16.827704594062638	13.990371478678119	2.480127937810215	2.837333115384519	2.658730526597367
3424										
3425			16.80305084650382	15.41985524131611		17.09566010817553		1.3831956051877086		1.3831956051877086
3426				15.218035701187283	18.742916594315098	17.353349801927767	15.459366462007864		1.8939833399199024	1.8939833399199024
3427	16.961537353035645	16.055802855475417								
3428	17.929652784329157	16.439227763762467	15.79977359894856	14.780982752439833	16.397409842036286	15.984982508144244	15.084914136365045	1.0187908465087272	0.9000683717791986	0.9594296091439629
3429	19.65317769709911	17.88938358845105	16.57703610130555	15.543540770266418	17.787187728169886	17.601621506099765	15.693838933713618	1.0334953310391306	1.9077825723861466	1.4706389517126386
3430	17.87589706942591	17.329401111986673	16.46534347605805	15.656906966373278	16.971706283756728	16.741245481740634	15.674665267313362	0.8084365096847712	1.0665802144272725	0.9375083620560218
3431		18.67852814881126	16.443674983802637	14.796347296413401	19.946791369499213	16.975800579184078	15.184865049430211	1.647327687389236	1.7909355297538667	1.7191316085715513
3432										
3433	20.60826144351592		16.626393174190248	14.736248360507577	17.87930047764423	16.533646761499742	14.904983010456029	1.8901448136826708	1.6286637510437139	1.7594042823631924
3434										
3435		17.198412963823834	16.305889091785502	15.332820925756916	16.91335798683879	16.700062506969537		0.973068166028586		0.973068166028586
3436	19.986248293705906	18.178254093318547	16.750168566916972	16.8274731378815	16.845177509233054	16.96435502089143	16.109807012932084	-0.07730457096452881	0.8545480079593446	0.3886217184974079
3437	18.389328533829417	16.384784199583848	15.577724502164804	14.501677325057841	16.9164560001838	15.805393503495491	14.876953758556258	1.0760471771069628	0.928439744939233	1.002243461023098
3438										
3439	17.486303549166635	17.182192658667077	16.27052167212195	15.876110032039914	17.278150714620708	16.195375269322646	16.226434985193936	0.394411640082037	-0.031059715871290194	0.1816759621053734
3440										
3441	18.0842824777923	16.72955223005367		14.820299244421294	17.20823165261279	17.34036603218631	14.882751465923661		2.4576145662626487	2.4576145662626487
3442	18.726661839721608		17.30017310647991	15.614945705650584		18.005779912248766	15.813740342255054	1.6852274008293264	2.192039569993712	1.9386334854115193
3443		17.973427400825244	16.402765551943318	14.802775774538208				1.59998977740511		1.59998977740511
3444							15.728261315171915			
3445										
3446	17.134923015057147	16.90868477106558	16.14376981794125	15.527127876814474	17.716490615964013	17.24018395474597	16.133138259496967	0.6166419411267778	1.1070456952490026	0.8618438181878902
3447										
3448	18.850128392667223	17.605789708856854	17.421526124028503	15.792528016700555	19.262460032719066	17.56933492338774	15.86957371488125	1.6289981073279485	1.699761208506489	1.6643796579172188
3449					13.635015319282349	10.708004903636297	9.744585271123565		0.963419632512732	0.963419632512732
3450	21.67863217160034		16.54082667690725	14.966775946740064	18.757324188023244	16.73948837508891	15.041683299606227	1.5740507301671869	1.697805075482684	1.6359279028249354
3451	18.599899910290723	19.99978306648026	16.635262425995116	15.198538685007142	18.57194423752418	16.541729736147342	15.17190727643753	1.4367237409879738	1.3698224597098125	1.4032731003488932
3452	19.52782862435802	19.049673960458858	17.10416040609011	14.707840558042268		16.064787956706493	14.232816225058365	2.396319848047842	1.831971731648128	2.114145789847985
3453	18.375060458581736	17.353808808806438	16.516219362258706	15.370469883207196	17.132677893075424	16.353323500181325	15.193400122461272	1.14574947905151	1.1599233777200535	1.1528364283857817
3454	18.2851425002229	16.848144958681377	15.51698442823889	14.179139971449706	18.791359628794694	16.100459291337277	14.658152487860313	1.3378444567891847	1.4423068034769635	1.3900756301330741
3455	17.613261064124316	18.122245233541804	17.059330908721922	14.952259249062621	18.578883235650892	17.253886410434383	14.99318294703792	2.107071659659301	2.2607034633964638	2.1838875615278823
3456	19.652610872214215	18.504030731852477	17.77753800295754	15.574472886065582		18.436204938207524	16.03422060922722	2.2030651168919597	2.401984328980305	2.3025247229361323
3457	17.318196974639417	17.374062778919782								
3458	18.66538907976785	17.859185621916573	16.796596434256017	15.703849548393174		17.66121147088658	16.051907939577507	1.0927468858628426	1.6093035313090738	1.3510252085859582
3459			17.852328122060012	16.000306623319158		19.1674230372618	16.261037385285235	1.8520214987408536	2.9063856519765636	2.3792035753587086
3460										
3461	18.503843888656263	18.497037845152185	16.14135481060243	15.295025807767635	17.060626611160046	16.261832213554495	15.495983882830252	0.8463290028347945	0.7658483307242427	0.8060886667795186
3462			19.021501995713717	16.412708061172864			16.93647029275636	2.608793934540852		2.608793934540852
3463		21.244779922293578	17.50894695661354	15.143535744810046		18.4738409036312	15.3305471906575	2.365411211803492	3.1432937129736995	2.7543524623885958
3464	19.460408865570493	18.55680741430036	17.77304207414501	15.762990630076645	19.175180199215834	17.060267895069416	15.648207375407166	2.010051444068365	1.4120605196622495	1.7110559818653073
3465			17.444815947356297	15.376413642502815		19.85432450604793	15.773911562097515	2.068402304853482	4.0804129439504155	3.0744076244019487
3466										
3467	18.55101718760499	18.009936497922638	16.49044635658365	15.226440290900957	18.098595478580457	16.91303720967975	15.415970836368682	1.2640060656826932	1.4970663733110676	1.3805362194968804
3468										
3469	17.45519936712929	18.161315203789886	16.93797226860729	15.354488511309007	17.62733773991144	17.021292072462327	15.648934124877206	1.583483757298282	1.3723579475851206	1.4779208524417013
3470	18.302355491529976	18.21596813451506	16.024913562016433	14.435133386217904	17.81088756042842	16.018714582238804	14.543572959692236	1.5897801757985288	1.4751416225465679	1.5324608991725484
3471	18.62192854990826	20.518235431513236	16.901002435598198	16.008070880370024	17.61648281298916	16.525638040931334	15.750821555419115	0.8929315552281736	0.7748164855122184	0.833874020370196
3472						16.704529488645193				
3473	18.74257608521426	16.880277367892628	15.903384100512948	14.335171483257415	17.572984675516164	16.341287046597998	14.645434129233475	1.5682126172555328	1.6958529173645225	1.6320327673100277
3474	17.098475184417474	16.4847164147617	16.159451440644734	14.721303554277615		16.62120773577267		1.438147886367119		1.438147886367119
3475	18.373777894322593		17.794997014325038	15.53312051335838		18.022927799157806	16.379463487935105	2.2618765009666575	1.6434643112227008	1.9526704060946791
3476	18.188843324112693	19.130937306714685	18.71380920397238	15.80661581453733	18.392558765288975	20.12631863285349	16.432308727622903	2.907193389435051	3.694009905230587	3.300601647332819
3477	20.190401017226222	18.841557479711575	17.378989405030104	16.18772345862115	19.684477883082224	17.406592495867983	16.32137713128711	1.1912659464089543	1.085215364580872	1.1382406554949132
3478	18.13617239500278	19.197212700027805	18.82879267130378	18.71093284424543		18.263982815549653		0.11785982705834996		0.11785982705834996
3479				17.359511354936963			17.51863532249735			
3480	18.339652012500864	16.41621555403877	15.20141704103433	14.095429995212168	16.58783734692494	15.723480491938913	14.367574850285802	1.1059870458221628	1.355905641653111	1.230946343737637
3481	18.676030982560363	17.614865343240414	16.678327577891675	15.143083861881436	18.253705257397044	16.801353571941792	15.663023425195306	1.535243716010239	1.1383301467464868	1.336786931378363
3482	17.533819796456935	17.61530171659293	16.71896369965487	15.031312671219066			16.76746145205266	1.6876510284358055		1.6876510284358055
3483			17.439148566328832	17.643431253545963		17.145267159900325	16.69175936332641	-0.2042826872171304	0.45350779657391627	0.12461255467839294
3484	16.13008896162745	16.32502148449706	15.667757503445547	14.358830234788407	15.63043830834574	15.173362312311589	14.136863359024147	1.3089272686571398	1.0364989532874418	1.1727131109722908
3485		17.70270960679411	16.288509291263967	14.873064372481394	18.22291055035046	16.43980595577792	15.07054847851819	1.4154449187825726	1.3692574772597315	1.392351198021152
3486							15.823194079740308			
3487		21.094355701520126	18.086969579481607	16.353083042818426		19.217649832180538		1.7338865366631815		1.7338865366631815
3488					16.593803147396407	16.573243813239085	15.673810346370637		0.899433466868448	0.899433466868448
3489	20.218007602026628	18.15199079194953	17.387603123452053	17.981747988118055	16.732339499467194	16.82700547170378	16.494595060926578	-0.5941448646660028	0.3324104107772037	-0.13086722694439956
3490		18.533022526703295	15.824690915622021	15.203589263047434	16.161293467641052	15.756605842952535		0.6211016525745876		0.6211016525745876
3491	16.87931494738574	15.796433053871962	14.875280790041268	13.718404272819313	15.608912225583298	14.921210208826638	13.783365596749322	1.1568765172219546	1.1378446120773162	1.1473605646496354
3492		18.224331386349274	16.480204721763066	14.461097573668333	18.249002027468606	16.917247165871743	14.76788988861693	2.019107148094733	2.149357277254813	2.084232212674773
3493										
3494	19.96640529164788		16.97281108309995	15.072108743331858		16.769954239782425	15.435562727125077	1.90070233976809	1.3343915126573478	1.617546926212719
3495										
3496	17.13652764112898	16.26204392127308	16.157216783560823	15.638300932905668	17.139408742645692	16.507056244634207	15.923280605476755	0.518915850655155	0.5837756391574516	0.5513457449063033
3497										
3498										
3499										
3500		18.135139596033074	19.736193132985647	14.916520705078256	18.341286126463878	17.916033949729368	15.178351817634855	4.819672427907392	2.7376821320945126	3.7786772800009523
3501			17.8688576331608	15.761376217366344	17.193792913239125	17.060724928786808	15.258527644845525	2.1074814157944566	1.8021972839412825	1.9548393498678696
3502	19.558573309239854		17.361826613826338	15.201775986528027	17.76069705145501	16.81313559428264	15.390657727424886	2.160050627298311	1.422477866857756	1.7912642470780336
3503		21.111012265138335	16.773205247657895	15.037097810722898		17.495168004423967	15.43682208312541	1.7361074369349971	2.0583459212985566	1.897226679116777
3504										
3505	19.171345125545777	18.444831714019497	16.384580753211914	14.932026306867524	17.65556412370431	16.224986943307904	14.946923017987377	1.45255444634439	1.2780639253205273	1.3653091858324586
3506	18.21843803782611	17.17815878989778	16.334867283812578	15.00894361953719	17.9651179945439	16.950894672361375	15.280772649024934	1.325923664275388	1.6701220233364413	1.4980228438059147
3507	18.424954135484438	18.11416723499556	16.527904303880643	15.697895813443303	17.294748210542483	16.765046291907588	15.633071954841043	0.8300084904373399	1.131974337066545	0.9809914137519424
3508			21.30550359289015	15.470607940874748		17.158898586661238	15.738122178752429	5.834895652015403	1.420776407908809	3.627836029962106
3509			17.206082410318064	18.22293226731687		18.835506126011794		-1.0168498569988067		-1.0168498569988067
3510										
3511	18.693168267855533	18.311511977840482	16.870375141736787	17.150020398107884	18.24353104068628	17.455151420459217	18.58478503256904	-0.27964525637109716	-1.1296336121098243	-0.7046394342404607
3512			17.086352159562193	14.958334448606855	18.331851095731484	16.940158713679097	15.085282629729875	2.128017710955337	1.8548760839492218	1.9914468974522794
3513	20.02918943690166	18.052046685731987	16.40144640953028	15.003693154276174	16.609579375656295	16.4212021663781	15.106157590711991	1.3977532552541057	1.3150445756661107	1.3563989154601082
3514		18.78820128643424	16.794053770350615	14.988964158627304	18.002681433849325	17.595668874751876	15.129147119856906	1.8050896117233108	2.46652175489497	2.1358056833091403
3515										
3516			16.881941502958092	15.15479137589027		17.30888510735964	15.821760799842714	1.727150127067823	1.4871243075169254	1.6071372172923741
3517										
3518	18.852840678895205	17.510340451440136	16.69948989623744	15.294792119649031	17.731731887369463	16.749133498311963	15.232890969848786	1.40469777658841	1.5162425284631773	1.4604701525257937
3519										
3520		18.76038959517592	16.965011996113283	15.769733170085011	18.704914320518025	16.74880820537731	15.512859576778732	1.1952788260282716	1.2359486285985763	1.215613727313424
3521	19.04707870266036		16.47915385988032	15.07912648873134	18.102889973221203	16.466778928705413	15.032998859524994	1.4000273711489797	1.4337800691804183	1.416903720164699
3522	19.3597930790103	17.32697897402553	16.21422983895674	15.852211456389325	16.58570402197485	16.230081867367886	15.499429820407977	0.36201838256741503	0.7306520469599089	0.546335214763662
3523		18.919587980499493	17.014081662018313	14.969729604872416	19.187935735011006	17.20008130643208	15.316542891564326	2.044352057145897	1.8835384148677523	1.9639452360068246
3524										
3525										
3526	18.01313308895361	17.87624217917766	16.565837161944955	15.42258125565997	18.500953218996063	16.778016557398306	15.449470716956027	1.1432559062849847	1.3285458404422794	1.235900873363632
3527	18.624933968817846	18.057344885249595	16.43206657840172	14.618265467690337	17.950438653309977	17.10183878763114	14.90537342164227	1.813801110711383	2.196465365988871	2.005133238350127
3528		17.39287983255193	15.940350671093821	14.22781509119363	18.330936443031536	15.932005660969761	14.581432618108181	1.712535579900191	1.3505730428615799	1.5315543113808854
3529										
3530	17.954724126064203	17.697363100825612	17.078755414851802	15.877482758076031	19.183401082433885	16.631283071943496	15.512845927386879	1.201272656775771	1.1184371445566175	1.1598549006661942
3531		18.945739742219725	17.369960777493176	15.879500701443334	18.61401873540892	17.153933859548257	16.516690570783247	1.4904600760498425	0.6372432887650099	1.0638516824074262
3532		18.526065416508775	16.844386409282496	15.730083180430675	16.771632551136495	17.307797923877494	15.519348742129617	1.1143032288518206	1.7884491817478771	1.451376205299849
3533			17.73411283824768	15.294675294373604		19.867849634938608	15.736595424581331	2.4394375438740745	4.131254210357277	3.2853458771156756
3534	18.31508758642213	17.483757201550823	16.73780696160438	15.666777743381557	18.374839272428392	16.88981916763247	15.846721001347483	1.071029218222824	1.043098166284988	1.057063692253906
3535							16.446929044027858			
3536			17.442641196754995	15.81140115136563	19.801542067500012	17.129623444177078	15.644272812381171	1.6312400453893652	1.4853506317959067	1.558295338592636
3537		17.961768872985242	16.219424108601906	15.260218881772557	19.971168670086428	16.62867457316563	16.16051480193649	0.959205226829349	0.4681597712291392	0.7136824990292441
3538			17.350905295379757	15.52271891935274		17.601621506099765	15.69235693351601	1.8281863760270163	1.909264572583755	1.8687254743053856
3539			17.354771384545174	14.935447175819062	17.417687106503305	16.9602226349079		2.4193242087261115		2.4193242087261115
3540	19.561696139272023	17.029815758773015	16.240280931702774	15.754031993620263	16.660538412211437	16.177978514403137	16.265062939183554	0.486248938082511	-0.08708442478041789	0.19958225665104656
3541		18.126345552808544	17.262974448196086	14.974199336384407			15.50472765450694	2.2887751118116793		2.2887751118116793
3542	20.89853651198408		17.16987267596369	15.53082911230182	17.649344269541615	19.370410240767217	15.891504657714801	1.6390435636618683	3.4789055830524163	2.5589745733571423
3543			19.21776563661522							
3544										
3545		18.30218180647808	16.732513313275124	14.817187312398355	17.15291339386035	16.75948500461085	14.782851804263005	1.9153260008767692	1.9766332003478428	1.945979600612306
3546										
3547			17.65413837399664	15.942314486487266	18.951423686076915	17.47063854787855	15.942112618992304	1.7118238875093752	1.5285259288862463	1.6201749081978107
3548	19.14639631642498	18.13201854013763	17.278164293910056	17.298115399843006	16.998868794576815	17.09931823937236	17.06425369710869	-0.01995110593295024	0.03506454226366884	0.0075567181653593
3549	18.27786335605795	18.473549533019735	16.750969031313616	15.392196820870993	17.778334858337807	17.30342994330127	15.634658492100812	1.3587722104426234	1.6687714512004597	1.5137718308215415
3550	18.39163600991882		16.456794357024087	15.124671698828976	17.773313351832446	16.53986369351498	15.075166875729035	1.3321226581951109	1.4646968177859456	1.3984097379905283
3551					17.590009522711014	16.669497808652427	16.16614839680836		0.5033494118440665	0.5033494118440665
3552	24.048288416353753		17.632582385699184	15.53409016043626	18.67060091211242	17.58269423429387	15.82468378771377	2.0984922252629232	1.7580104465801014	1.9282513359215123
3553		17.69324012955749	16.86318631293274	16.86903473314171	17.134896525680496	16.94692129563134	17.295538363649275	-0.00584842020897014	-0.34861706801793346	-0.1772327441134518
3554	17.643553686866433	17.632359496733308								
3555	21.097481476258455	19.482721632009333	16.381834440437977	15.515319996719088	18.167320669358922	16.726859971873935	15.581130049072431	0.8665144437188896	1.1457299228015039	1.0061221832601968
3556						17.09139538293612				
3557	19.394540417490045	17.157286233201816	16.603224933755364	15.038051316242154	19.135998689654226	17.59339105202584	15.3108484068546	1.56517361751321	2.2825426451712403	1.9238581313422252
3558			17.853883943025778	15.818639767387829	17.30115951763511	17.033308231781206	15.639355367786102	2.035244175637949	1.3939528639951035	1.7145985198165263
3559	18.556241787170872		17.795760265121665	15.342542489987096	18.2678802465253		15.15861894180314	2.4532177751345685		2.4532177751345685
3560	18.49169774365994	18.22585889719379		15.48069110402864	17.995665195885064		15.380675770785567			
3561			19.276893575668595	16.517816872644588		21.019409009988117	16.86705995421381	2.7590767030240073	4.152349055774305	3.4557128793991563
3562										
3563		17.265153458444285	15.863812764876567	14.263433013051252		15.827971027137139	14.514986940396067	1.6003797518253151	1.3129840867410714	1.4566819192831932
3564	22.311398936661902	19.488387116460057	17.631881358416717	16.282583283186437		17.948101491318756	16.28816937807262	1.34929807523028	1.6599321132461355	1.5046150942382077
3565	19.949396895320067	18.01601362634732	17.495220295209776	15.92461315565334	19.338912201849126	18.195328379250775	16.642627385788558	1.5706071395564365	1.5527009934622171	1.5616540665093268
3566		19.222772284049665	16.92547867822969	16.036766103235664	17.953669331036465	17.18722437602787	15.880273450902777	0.8887125749940274	1.3069509251250935	1.0978317500595605
3567										
3568	19.590926388675577	18.45390165429754	16.559264318421842	15.369649235689966	17.61294098030269	16.82245274693584	15.957819123358705	1.1896150827318763	0.8646336235771361	1.0271243531545062
3569										
3570										
3571	18.77934297143003	17.099590374438836	16.172163418798185	15.510135673673584	16.896752771983483	15.833665884567598	15.47498054789364	0.6620277451246004	0.3586853366739575	0.510356540899279
3572										
3573		19.382774182793927	16.75378508252688	14.819870931575961		17.097176617405065	15.158283877319564	1.9339141509509172	1.9388927400855014	1.9364034455182093
3574		18.366140236543043	16.16152002284716	14.721472322999592	17.301088337226215	16.37597915685196	14.876101965475968	1.4400476998475682	1.4998771913759938	1.469962445611781
3575				15.202002481209037			15.30907002360263			
3576			17.16321160780563	15.18684813520822	19.78686874149721	17.344916193054033	15.558420479857041	1.9763634725974093	1.7864957131969916	1.8814295928972005
3577	18.08076129483242	17.24046496395425	17.230271132067816	17.216965050930362	18.30503709457911	17.589474921709584	17.52122583205112	0.013306081137454129	0.06824908965846532	0.040777585397959726
3578	19.197004115290945	20.3058269726878	18.163090162275363	16.757230404827993				1.4058597574473701		1.4058597574473701
3579										
3580		20.76298284497616	17.30237270784872	15.631013689199985		17.521583981410572	15.938533989784624	1.671359018648733	1.5830499916259484	1.6272045051373407
3581			17.137217269874984	15.951499357426187		16.09992132688391		1.1857179124487978		1.1857179124487978
3582										
3583	19.140955250841067	17.619236959695712	16.365212211132857	15.252274700585916	16.8180940363992	16.46492545738407	15.395634237030112	1.1129375105469403	1.069291220353957	1.0911143654504487
3584			17.828308874396427	15.780016993272657		16.981043125935834	15.897669386140901	2.0482918811237703	1.0833737397949328	1.5658328104593515
3585										
3586	18.88620709465614	18.26502359713235	16.569303826459247	15.427804471333419	17.675408307217904	16.16039186692793	15.86292529993126	1.1414993551258288	0.29746656699667007	0.7194829610612494
3587	19.925586334590406	16.9230554397096	15.711953975341427	14.117727344486092	17.983139647906544	16.062187248573554	14.446864934306163	1.594226630855335	1.6153223142673916	1.6047744725613633
3588						16.7058488438146				
3589				15.727203441536325	17.462086572354146	19.07189922753942	15.590603344370455		3.481295883168963	3.481295883168963
3590										
3591	19.01919174633665	18.813387477170433	16.61037794675243	15.201752147720033	17.47932504007015	16.48693745343044	15.16953522547631	1.4086257990323965	1.3174022279541298	1.3630140134932631
3592		20.45865421787349	17.0639009689315	15.419418546665177				1.6444824222663215		1.6444824222663215
3593	19.48425299162745	20.57611419768925	16.932145635329544	15.3399415838541	17.96651390678572	16.661379939009464	15.864319609468435	1.5922040514754432	0.7970603295410292	1.1946321905082362
3594	19.057627889074144	17.251974605656336	15.974408670232544	14.614628575922746	17.28448835669477	15.517561285629217	14.625350380634222	1.359780094309798	0.8922109049949949	1.1259954996523964
3595			16.640191723234423	15.338265124111784	17.820811365466213	16.690789014147335	15.479683650345386	1.3019265991226394	1.2111053638019484	1.256515981462294
3596	21.10895667064382		18.448605207084668	17.493765237112378	17.45269565768748	18.920579088571543	15.808067889328484	0.9548399699722907	3.112511199243059	2.033675584607675
3597	18.171871996255764	17.298615691354676	15.69171904120083	14.344398646685777	17.12382801606195	15.829757189518448	14.427057536821874	1.3473203945150534	1.4026996526965743	1.3750100236058138
3598	17.02862932552415	16.615492841226903	16.150168547172655	15.430418143977683	17.59341557800615	16.80864034782406	16.067816997517863	0.719750403194972	0.7408233503061972	0.7302868767505846
3599		18.31777676712976	17.040297216200912	15.170163371485156	17.926445520279387	17.22128553285637	15.633376878542602	1.870133844715756	1.5879086543137682	1.729021249514762
3600	17.589637331507777	16.57836824334423	15.868194407227431	15.04156494654447	16.549441400501294	15.805013549823816	15.15675768357092	0.8266294606829607	0.6482558662528959	0.7374426634679283
3601	18.032370491684105	17.593932052324273	16.725297705188645	15.216935278741389	18.282591551615255	16.964266934375928	15.84155738092011	1.5083624264472562	1.1227095534558185	1.3155359899515373
3602	18.34792712037157	17.539712879287674	16.903470412674796	15.498274751880018	18.059545528666188	17.46846754483255	16.163663041549427	1.405195660794778	1.3048045032831226	1.3550000820389503
3603		17.987120333182435	16.852887772115785	15.505086088856682		17.062988868142327	15.812067844543598	1.347801683259103	1.2509210235987283	1.2993613534289157
3604		17.449695062540176	15.759125867220654	14.373895969449862	16.910783009016665	16.04725283193808	14.554062358796118	1.3852298977707918	1.4931904731419632	1.4392101854563775
3605	19.23557036498591	17.346053858917948	16.027707526266386	14.891558784456016	17.553138383686615	16.496814189459478	15.137554164463115	1.13614874181037	1.3592600249963631	1.2477043834033665
3606	18.633630363034587	18.381312981028415	16.727608392382372	14.937484284644214	18.285101791370245	16.874543306339657	15.224753696940285	1.7901241077381584	1.649789609399372	1.7199568585687652
3607										
